GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1215643280	2021-08-10 19:25:50.249927	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Aleutians West	US-AK-016	US-AK_4496	1			St. Paul Island (Pribilof Islands-Bering Sea)	L261146	H	57.1701200	-170.2967510	2021-06-26		obsr129187	S93056526	Historical	P62	EBIRD					0		0	1	1		Data entered by Sulli Gibson.	Barbara Lestenkof reported the continuing Steller's Sea-Eagle on 26 June 2021.	
URN:CornellLabOfOrnithology:EBIRD:OBS1215647672	2021-08-10 19:26:45.225793	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Aleutians West	US-AK-016	US-AK_4496	1			St. Paul Island (Pribilof Islands-Bering Sea)	L261146	H	57.1701200	-170.2967510	2021-07-11		obsr129187	S93056387	Historical	P62	EBIRD					0		0	1	1		Data entered by Sulli Gibson.	Barbara Lestenkof reported the continuing Steller's Sea-Eagle on 11 July 2021.	
URN:CornellLabOfOrnithology:EBIRD:OBS1215646369	2021-08-10 19:25:50.249927	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Aleutians West	US-AK-016	US-AK_4496	1			St. Paul Island (Pribilof Islands-Bering Sea)	L261146	H	57.1701200	-170.2967510	2021-07-03		obsr129187	S93056853	Historical	P62	EBIRD					0		1	1	1		Data entered by Sulli Gibson.	Barbara Lestenkof photographed the continuing Steller's Sea-Eagle at Zapadni on 3 July 2021.	
URN:CornellLabOfOrnithology:EBIRD:OBS1215647165	2021-08-10 19:25:50.249927	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Aleutians West	US-AK-016	US-AK_4496	1			St. Paul Island (Pribilof Islands-Bering Sea)	L261146	H	57.1701200	-170.2967510	2021-07-01		obsr129187	S93056448	Historical	P62	EBIRD					0		1	1	1		Data entered by Sulli Gibson.	Barbara Lestenkof photographed the continuing Steller's Sea-Eagle on 1 July 2021.	
URN:CornellLabOfOrnithology:EBIRD:OBS1215646254	2021-08-10 19:25:50.249927	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Aleutians West	US-AK-016	US-AK_4493	1			St. George Island (Pribilof Is.-Bering Sea)	L599648	H	56.5776409	-169.6069336	2021-07-21		obsr129187	S93056144	Historical	P62	EBIRD					0		1	1	1		Data entered by Sulli Gibson.	The continuing Steller's Sea-Eagle relocated to St. George Island and was documented by Michael Chercasen on 21 July. The photos are marginal, however they do show the high culmen as well as two missing wedges out of the left wing in addition to a minor window at the base of the primaries in the same wing. All of these features are a good match when comparing photos from May 2021 on St. Paul Island. Barbara Lestenkof reports that the last sighting of the eagle on St. Paul Island occurred on 11 July 2021.	
URN:CornellLabOfOrnithology:EBIRD:OBS1215640914	2021-08-10 19:25:50.249927	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Aleutians West	US-AK-016	US-AK_4496	1			St. Paul Island (Pribilof Islands-Bering Sea)	L261146	H	57.1701200	-170.2967510	2021-07-02		obsr129187	S93056668	Historical	P62	EBIRD					0		1	1	1		Data entered by Sulli Gibson.	Barbara Lestenkof reported the Steller's Sea-Eagle at Zapadni on 2 July 2021. Her cell phone photo is not intended to fully document the species.	
URN:CornellLabOfOrnithology:EBIRD:OBS1215454793	2021-08-10 13:00:57.503525	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Unknown Sex, Immature (1)	United States	US	Alaska	US-AK	Aleutians West	US-AK-016	US-AK_4493	1			St. George Island (Pribilof Is.-Bering Sea)	L599648	H	56.5776409	-169.6069336	2021-08-09		obsr1484068	S93040892	Incidental	P20	EBIRD_AK				1	0		1	1	1		Data entered by Gus van Vliet	Photos by Michael Chercasen.	
URN:CornellLabOfOrnithology:EBIRD:OBS1273499667	2021-11-08 16:06:48.307558	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Bristol Bay	US-AK-060	US-AK_3036	2			King Salmon--Paradise Point	L10042430	H	58.6662606	-156.6218407	2021-11-06	16:35:00	obsr1450819	S97314982	Historical	P62	EBIRD	20	0.000		1	0		1	1	1			adult Steller's sea eagle spotted with several bald eagles, perched in spruce trees above the Naknek River, reported by local birder Richard Russell	
URN:CornellLabOfOrnithology:EBIRD:OBS975172570	2020-09-01 13:53:50	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Unknown Sex, Adult (1)	United States	US	Alaska	US-AK	Dillingham	US-AK-070	US-AK_1038	2			Dillingham (town)	L983274	H	59.0439102	-158.4570122	2004-06-28		obsr1484068	S73071567	Incidental	P20	EBIRD_AK				1	0		0	1	1		Data entered by Gus van Vliet 9/1/20	From:  NAB 58 (4):583-585  "Adult along the Nushagak R. for 4th consecutive summer."	
URN:CornellLabOfOrnithology:EBIRD:OBS975173286	2020-09-01 13:53:50	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Unknown Sex, Adult (1)	United States	US	Alaska	US-AK	Dillingham	US-AK-070	US-AK_1038	2			Dillingham (town)	L983274	H	59.0439102	-158.4570122	2004-09-12		obsr1484068	S73071631	Incidental	P20	EBIRD_AK				1	0		0	1	1		Data entered by Gus van Vliet 9/1/20	From: NAB 59 (1):129-132  "Last seen on the lower Nushagak R."	
URN:CornellLabOfOrnithology:EBIRD:OBS124664081	2014-02-26 21:50:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Taku River	L1257959	P	58.4726388	-133.9603329	1989-09-27		obsr165936	S8706500	Incidental	P20	EBIRD				1	0		0	1	1			Swede Pt	
URN:CornellLabOfOrnithology:EBIRD:OBS714641637	2019-02-23 21:38:02	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Swede Point, Taku River Valley	L8680788	P	58.4377618	-133.9835589	1989-10-04		obsr7523	S53062745	Historical	P62	EBIRD				5	0		0	1	1		Flew by helicopter with Skip Wallen, Pete Isleib, Frank Glass and Steve Zimmerman to look for the Steller's Sea-Eagle that Skip had located a week earlier.  We were successful.	Re-entering an old record due to an error on the date.  This adult bird previously photographed on September 27, 1989 by Skip Wallen.  He guided us by chartered helicopter to Swede Point up the Taku River to where we relocated the bird.  It was with an adult Bald Eagle.  Members of our group obtained photos.  I only obtained very marginal video.	
URN:CornellLabOfOrnithology:EBIRD:OBS124664082	2014-02-26 21:50:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Taku River	L1257959	P	58.4726388	-133.9603329	1990-08-05		obsr165936	S8706501	Incidental	P20	EBIRD				1	0		0	1	1			Swede Pt	
URN:CornellLabOfOrnithology:EBIRD:OBS66766208	2021-08-19 10:55:46.705024	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Juneau	L142314	T	58.3015709	-134.4217682	1991-08-04		obsr178425	S4782805	Incidental	P20	EBIRD					1		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS370703693	2016-02-03 18:32:58	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110					Taku Inlet-Taku Glacier Lodge	L684673	H	58.2780204	-134.0504379	1992-05-06		obsr43922	S27285776	Historical	P62	EBIRD					0		0	1	1			from helicopter over taku glacier area	
URN:CornellLabOfOrnithology:EBIRD:OBS313907895	2015-04-29 21:15:27	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Taku River at the glacier	L3598597	P	58.4542895	-133.9797306	1992-06-08		obsr293781	S23116677	Historical	P62	EBIRD				8	0		0	1	1		Success in spotting the Steller's Sea-Eagle, on the conifers just to the north, from our helicopters on the glacier.	Continuing long-staying rarity. I have only very distant slide photos.	
URN:CornellLabOfOrnithology:EBIRD:OBS930215619	2020-05-24 21:15:42	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110					Taku Inlet-Taku Glacier Lodge	L684673	H	58.2780204	-134.0504379	1992-06-10		obsr291600	S69545234	Incidental	P20	EBIRD				6	0		0	1	1		Chartered helicopter with 5 others to the Taku Inlet/River where the Steller's Sea-Eagle had been seen for a number of years. Exact location not recorded.	Bird had been regularly seen on the Taku River/Inlet since late 1980s. We landed just across the inlet from it and got great looks at fairly close range. Black/white eagle with ginormous orange bill.	
URN:CornellLabOfOrnithology:EBIRD:OBS477555510	2017-03-22 15:37:56	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			taku river at glacier	L5602234	P	58.4424974	-133.9778316	1992-06-08		obsr884979	S35346464	Historical	P62	EBIRD					0		0	1	1			second try for this bird. Paired with a bald eagle. Nested two years.	
URN:CornellLabOfOrnithology:EBIRD:OBS341825575	2020-09-30 20:42:42	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Swede Point	L12400131	P	58.4367280	-133.9832080	1992-08-13	10:00:00	obsr236938	S24994912	Stationary	P21	EBIRD	60			4	0		0	1	1		With Heathy Walker and Donna Maddox. --We flew in a helicopter and passed over the location, but didn't see it. We landed and found the eagle at once. Were impressed by the huge beak.	Present for a time at this location (Swede Point). Seen by many observers.	
URN:CornellLabOfOrnithology:EBIRD:OBS553199337	2017-11-29 18:51:41	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Alaska, Juneau, Swede Point, Taku Inlet	L6517909	P	58.4363617	-133.9839792	1992-08-01		obsr774900	S40798808	Historical	P62	EBIRD_CAN				5	0		1	1	1		With Michael Toochin, John Toochin, Frank Pimentel, John Olmsted.	We flew with Temsco Hellicopters in a six seater Euro "A" Star over several large glaciers including Taku Glacier to Swede Point, a piece of land projecting out into Taku Inlet. We flew over the area several times looking for the Sea Eagle from the air with no luck. The pilot decided to land at the point --enabling us a very desired ground search. Luck was with us, we soon discovered the bird.    ----Three cropped poor quality distant photos at least reveal the main fieldmarks of the bird in flight and at rest in some Sitka Spruce trees. ----The first fieldmark I looked for and saw immediately was the birds immense bright orange bill. This large Asian eagle was dark brown overall with obvious white wing shoulders, rump, thighs and tail. The tail was quite long and clearly wedge shaped.	
URN:CornellLabOfOrnithology:EBIRD:OBS690245772	2018-12-29 09:48:45	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Swede Point	L8313032	P	58.4356796	-133.9840034	1993-05-11		obsr162787	S51012413	Historical	P62	EBIRD					0		0	1	1			Long-staying adult Steller's Sea Eagle observed at Swede Point; flew out with a local pilot in his Supercub to look for the bird and we spotted it sitting with Bald Eagles in the tops of the spruces - we were able to see the bird quite well (dark brown with bold white shoulder patches, big orange bill) - we circled around and I got some terrible photos of the bird which I'm too embarrassed to scan and attach here.	
URN:CornellLabOfOrnithology:EBIRD:OBS78491977	2014-05-11 16:51:44	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110					Taku Inlet-Taku Glacier Lodge	L684673	H	58.2780204	-134.0504379	1993-06-12		obsr144023	S5583837	Incidental	P20	EBIRD_AK				3	0		0	1	1			Taku River - Swede Pt. in tree - continues	
URN:CornellLabOfOrnithology:EBIRD:OBS124664083	2014-02-26 21:50:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Taku River	L1257959	P	58.4726388	-133.9603329	1993-06-12		obsr165936	S8706502	Incidental	P20	EBIRD				1	0		0	1	1			Swede Point	
URN:CornellLabOfOrnithology:EBIRD:OBS470560676	2017-02-26 11:42:22	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Taku Inlet - Swede Point	L5515260	P	58.3399187	-134.0586605	1993-08-07		obsr141555	S34805374	Historical	P62	EBIRD					0		0	1	1			Continuing bird	
URN:CornellLabOfOrnithology:EBIRD:OBS73292445	2016-12-14 00:48:03	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Taku River--Swede Pt.	L762192	P	58.3351144	-134.0635185	1993-08-07	09:15:00	obsr167174	S5211059	Stationary	P21	EBIRD	45			4	1	G115532	1	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS73212009	2016-12-14 00:48:03	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Taku River--Swede Pt.	L762192	P	58.3351144	-134.0635185	1993-08-07	09:15:00	obsr107968	S5204285	Stationary	P21	EBIRD	45			4	1	G115532	1	1	1		with Rita, Bruce & Brenda Barrett. We took helicopter from Juneau over Norris & Taku glaciers to search for and find Steller''s Sea-Eagle, which had been present for months (and maybe paired with the adult Bald?). We located the eagles and landed on gravel bar. Spent the entire time looking at and photographing the adult Steller''s Sea-Eagle, so checklist is "complete" in that these were the only birds recorded at this site. I also have full description in my notes.		
URN:CornellLabOfOrnithology:EBIRD:OBS124664085	2014-02-26 21:50:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Taku River	L1257959	P	58.4726388	-133.9603329	1994-06-26		obsr165936	S8706503	Incidental	P20	EBIRD				1	0		0	1	1			Swede Point	
URN:CornellLabOfOrnithology:EBIRD:OBS1069710106	2021-02-10 22:59:21.325492	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110					Taku Inlet-Taku Glacier Lodge	L684673	H	58.2780204	-134.0504379	1994-07-16		obsr2120734	S80759093	Historical	P62	EBIRD					0		0	1	1			Chartered a helicopter to Taku Inlet to see the well-documented, resident Steller's Sea Eagle that Jim Clement's told me about prior to my visit	
URN:CornellLabOfOrnithology:EBIRD:OBS124664032	2014-02-26 21:50:00	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Taku River	L1257959	P	58.4726388	-133.9603329	1995-05-30		obsr165936	S8706455	Incidental	P20	EBIRD				1	0		0	1	1			Swede Point	
URN:CornellLabOfOrnithology:EBIRD:OBS384654597	2016-03-21 20:20:24	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			swedes point taku river	L4409278	P	58.4248471	-133.9693210	1995-05-20	08:00:00	obsr331096	S28463805	Traveling	P22	EBIRD	360	16.093		5	0		0	1	1		chartered helicopter	sitting on river bank white shoulders, thighs and tail. light brown head massive yellow-orange bill	
URN:CornellLabOfOrnithology:EBIRD:OBS964151803	2020-08-04 13:10:54	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Taku Inlet	L12013123	P	58.5250081	-133.8390470	1995-06-16	12:00:00	obsr1128380	S72104016	Stationary	P21	EBIRD	60			6	0		0	1	1			Paired with a Bald Eagle; previously observed by many people	
URN:CornellLabOfOrnithology:EBIRD:OBS692338614	2019-02-17 22:41:18	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1					United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Juneau	L142314	T	58.3015709	-134.4217682	1995-06-16		obsr356067	S51187582	Incidental	P20	EBIRD					0		0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS58554719	2021-05-15 12:03:35.216584	7973	species	avibase-C481FB24	Steller's Sea-Eagle	Haliaeetus pelagicus				1				Unknown Sex, Adult (1)	United States	US	Alaska	US-AK	Juneau	US-AK-110		5			Swede Point, Taku River	L610444	P	58.4315828	-133.9831638	1995-06-27		obsr60214	S4245617	Incidental	P20	EBIRD_AK				3	0		1	1	1			Flew in with a helicopter.  This bird was first encountered by ADFG fisheries biologists Meg Cartwright and Andy McGregor in 1987, and returned for 15 years until the last sighting in 2002.	
