Mpala structural data,,,,,,,,,,,,,Ilmotiok structural data,,,,,,,,
S/Transect,ALL,SpCode,DKH,Basal area (sq cm),Hmin,Hmax,CanDepth,CrwnDiam,CanArea     = ?D1D2/4 ,CanVol ,,,SpCode,DKH,Basal area (sq cm),Hmin,Hmax,CanDepth,CrwnDiam,CanArea     = ?D1D2/4 ,CanVol 
M3,M311,ACACBR,1.9,2.83,0.56,1.93,1.37,1.11,0.88,0.8,,,,,,,,,,,
M3,M311,ACACBR,1.9,2.83,0.8,2.37,1.57,0.58,0.25,0.26,,,,,,,,,,,
M3,M311,ACACBR,3.2,8.04,0.62,2.56,1.94,2.4,4.5,5.83,,,,,,,,,,,
M3,M311,ACACBR,2.2,3.80,0.63,2.15,1.52,1.39,1.49,1.51,,,,,,,,,,,
M3,M311,ACACBR,1.9,2.83,0.53,1.59,1.06,0.76,0.44,0.31,,,,,,,,,,,
M3,M311,ACACBR,1.6,2.01,0.37,1.61,1.24,0.87,0.55,0.46,,,,,,,,,,,
M3,M311,ACACET,3.4,9.07,0.4,1.8,1.4,1.1,0.88,0.82,,,,,,,,,,,
M3,M311,ACACBR,1.8,2.54,0.51,1.52,1.01,1.37,1.29,0.87,,,,,,,,,,,
M3,M311,ACACBR,1.8,2.54,0.34,1.75,1.41,0.79,0.48,0.45,,,,,,,,,,,
M3,M311,ACACBR,1.3,1.33,0.35,1.2,0.85,0.59,0.27,0.15,,,,,,,,,,,
M3,M311,ACACBR,2,3.14,0.88,2.22,1.34,0.67,0.35,0.31,,,,,,,,,,,
M3,M311,ACACBR,2,3.14,0.5,2.44,1.94,1.53,1.81,2.35,,,,,,,,,,,
M3,M311,ACACBR,1.7,2.27,0.34,2.01,1.67,0.59,0.25,0.28,,,,,,,,,,,
M3,M311,ACACBR,2.4,4.52,0.54,3.28,2.74,1.32,1.32,2.41,,,,,,,,,,,
M3,M311,ACACBR,1.5,1.77,0.84,2.02,1.18,0.78,0.39,0.3,,,,,,,,,,,
M3,M311,ACACBR,2.4,4.52,0.88,3.06,2.18,1.24,1.18,1.72,,,,,,,,,,,
M3,M311,ACACBR,1.9,2.83,0.8,1.9,1.1,0.67,0.3,0.22,,,,,,,,,,,
M3,M311,ACACBR,2.1,3.46,0.78,2.28,1.5,0.86,0.57,0.57,,,,,,,,,,,
M3,M311,ACACBR,1.5,1.77,0.73,2.14,1.41,0.69,0.37,0.34,,,,,,,,,,,
M3,M311,ACACBR,1.5,1.77,0.5,0.95,0.45,0.61,0.28,0.08,,,,,,,,,,,
M3,M311,ACACBR,1.9,2.83,0.55,1.78,1.23,0.7,0.38,0.32,,,,,,,,,,,
M3,M311,ACACBR,1.7,2.27,0.6,1.81,1.21,0.63,0.3,0.24,,,,,,,,,,,
M3,M311,ACACBR,2.5,4.91,0.7,3.94,3.24,1.18,0.97,2.1,,,,,,,,,,,
M3,M311,ACACBR,2.2,3.80,0.25,2.36,2.11,1.98,2.95,4.15,,,,,,,,,,,
M3,M311,ACACBR,1.7,2.27,0.62,2.23,1.61,0.83,0.53,0.57,,,,,,,,,,,
M3,M311,ACACBR,2,3.14,0.4,1.78,1.38,0.88,0.6,0.55,,,,,,,,,,,
M3,M311,ACACBR,1.7,2.27,0.49,1.47,0.98,0.39,0.11,0.07,,,,,,,,,,,
M3,M311,ACACET,11.6,105.63,0.81,3.04,2.23,2.52,4.97,7.38,,,,,,,,,,,
M3,M311,ACACET,6,28.26,0.88,2.11,1.23,1.5,1.76,1.44,,,,,,,,,,,
M3,M311,ACACBR,2.4,4.52,0.56,2.03,1.47,0.8,0.5,0.49,,,,,,,,,,,
M3,M311,ACACBR,1.2,1.13,0.59,2.12,1.53,0.17,0.02,0.02,,,,,,,,,,,
M3,M311,ACACBR,1.9,2.83,0.6,2.93,2.33,1.39,1.39,2.16,,,,,,,,,,,
M3,M311,ACACBR,1.5,1.77,0.53,3.48,2.95,0.56,0.23,0.46,,,,,,,,,,,
M3,M311,ACACET,13.2,136.78,0.8,3.18,2.38,3.6,10.05,15.94,,,,,,,,,,,
M3,M311,ACACBR,2.5,4.91,0.9,2.9,2,0.92,0.66,0.88,,,,,,,,,,,
M3,M311,ACACBR,2.5,4.91,0.9,2.91,2.01,0.9,0.63,0.84,,,,,,,,,,,
M3,M311,ACACBR,2.4,4.52,0.5,3.5,3,0.9,0.6,1.21,,,,,,,,,,,
M3,M312,ACACET,14.5,165.05,1,4.2,3.2,2.7,5.72,12.21,,,,,,,,,,,
M3,M312,ACACBR,2.4,4.52,1.39,2.3,0.91,1.26,1.22,0.74,,,,,,,,,,,
M3,M312,ACACBR,2.4,4.52,0.6,2.9,2.3,0.95,0.71,1.08,,,,,,,,,,,
M3,M312,ACACBR,2.5,4.91,0.9,3.15,2.25,0.95,0.69,1.04,,,,,,,,,,,
M3,M312,ACACBR,2.9,6.60,1.1,2.31,1.21,1.05,0.85,0.68,,,,,,,,,,,
M3,M312,ACACBR,2.1,3.46,0.6,1.2,0.6,0.55,0.24,0.09,,,,,,,,,,,
M3,M312,ACACBR,2.1,3.46,0.6,2.16,1.56,1.43,1.59,1.65,,,,,,,,,,,
M3,M312,ACACBR,3,7.07,0.7,2.17,1.47,2,3.08,3.02,,,,,,,,,,,
M3,M312,ACACBR,3.1,7.54,0.9,2.55,1.65,1.1,0.94,1.04,,,,,,,,,,,
M3,M312,ACACBR,2.2,3.80,0.8,2.03,1.23,1.52,1.73,1.42,,,,,,,,,,,
M3,M312,ACACBR,1.5,1.77,0.6,1.45,0.85,1.62,2.06,1.17,,,,,,,,,,,
M3,M312,ACACBR,3.1,7.54,0.8,2.03,1.23,1.1,0.82,0.67,,,,,,,,,,,
M3,M312,ACACBR,1.6,2.01,0.8,2.29,1.49,0.85,0.57,0.56,,,,,,,,,,,
M3,M312,ACACBR,2,3.14,0.8,2.03,1.23,1.1,0.82,0.67,,,,,,,,,,,
M3,M312,ACACBR,2,3.14,1,2.34,1.34,1.56,1.81,1.62,,,,,,,,,,,
M3,M312,ACACBR,2.5,4.91,0.8,2.97,2.17,2.22,3.85,5.57,,,,,,,,,,,
M3,M312,ACACBR,2.6,5.31,0.5,3.01,2.51,0.6,0.28,0.47,,,,,,,,,,,
M3,M312,ACACBR,2.4,4.52,1.51,3.35,1.84,1.17,0.81,1,,,,,,,,,,,
M3,M312,ACACBR,2.6,5.31,1,3.05,2.05,1.44,1.54,2.1,,,,,,,,,,,
M3,M312,ACACBR,3.2,8.04,0.7,2.1,1.4,1.29,0.81,0.76,,,,,,,,,,,
M3,M312,ACACBR,2.9,6.60,0.9,2.63,1.73,1.77,2.42,2.8,,,,,,,,,,,
M3,M313,ACACBR,1.3,1.33,0.65,1.76,1.11,1.39,1.04,0.77,,,,,,,,,,,
M3,M313,ACACBR,3.5,9.62,0.8,2.41,1.61,1.7,2.24,2.41,,,,,,,,,,,
M3,M313,ACACBR,1.6,2.01,0.72,1.51,0.79,0.33,0.07,0.04,,,,,,,,,,,
M3,M313,ACACBR,3.4,9.07,0.86,3.02,2.16,1.87,2.64,3.81,,,,,,,,,,,
M3,M313,ACACBR,1.5,1.77,0.7,1.47,0.77,0.35,0.08,0.04,,,,,,,,,,,
M3,M313,ACACBR,1.3,1.33,0.68,2.03,1.35,0.94,0.67,0.61,,,,,,,,,,,
M3,M313,ACACBR,2.4,4.52,0.8,2.13,1.33,1.44,1.56,1.38,,,,,,,,,,,
M3,M313,ACACBR,2.5,4.91,0.7,2.76,2.06,2.05,2.63,3.62,,,,,,,,,,,
M3,M313,ACACBR,2.1,3.46,0.76,2.97,2.21,1.63,1.97,2.91,,,,,,,,,,,
M3,M313,ACACBR,4.1,13.20,0.46,1.2,0.74,1.54,1.55,0.77,,,,,,,,,,,
M3,M313,ACACBR,3,7.07,0.93,2.67,1.74,2.12,3.34,3.87,,,,,,,,,,,
M3,M313,ACACBR,1.6,2.01,0.5,2.47,1.97,0.6,0.28,0.37,,,,,,,,,,,
M3,M313,ACACBR,2,3.14,1.16,2.23,1.07,1.44,1.45,1.04,,,,,,,,,,,
M3,M313,ACACBR,2.7,5.72,0.77,2.03,1.26,1.39,1.5,1.26,,,,,,,,,,,
M3,M313,ACACBR,2.7,5.72,1.63,1.82,0.19,1.29,1.3,0.16,,,,,,,,,,,
M3,M313,ACACBR,4,12.56,0.7,2.07,1.37,1.75,2.39,2.18,,,,,,,,,,,
M3,M313,ACACBR,3.3,8.55,0.76,2.73,1.97,1.74,2.36,3.1,,,,,,,,,,,
M3,M313,ACACBR,1.6,2.01,0.75,1.73,0.98,0.79,0.41,0.27,,,,,,,,,,,
M3,M313,ACACBR,2.4,4.52,0.72,1.71,0.99,1.41,1.55,1.02,,,,,,,,,,,
M3,M313,ACACBR,2.4,4.52,0.7,1.56,0.86,1.29,1.28,0.73,,,,,,,,,,,
M3,M313,ACACBR,2.4,4.52,0.8,2.49,1.69,1.28,1.17,1.32,,,,,,,,,,,
M3,M313,ACACBR,3,7.07,1.03,1.77,0.74,2.04,3.03,1.5,,,,,,,,,,,
M3,M313,ACACBR,2.5,4.91,0.85,2.11,1.26,0.87,0.59,0.5,,,,,,,,,,,
M3,M313,ACACBR,5.7,25.50,0.86,2.34,1.48,3.31,8.57,8.46,,,,,,,,,,,
M3,M313,ACACET,1.9,2.83,0.55,1.3,0.75,0.85,0.52,0.26,,,,,,,,,,,
M3,M314,ACACBR,3.5,9.62,1.1,3.39,2.29,2.39,4.47,6.82,,,,,,,,,,,
M3,M314,ACACET,2.2,3.80,0.7,1.57,0.87,1.42,1.49,0.87,,,,,,,,,,,
M3,M314,ACACBR,1.1,0.95,0.6,1.75,1.15,0.1,0.01,0.01,,,,,,,,,,,
M3,M314,ACACBR,1.3,1.33,0.8,1.41,0.61,0.3,0.07,0.03,,,,,,,,,,,
M3,M314,ACACBR,2,3.14,0.6,1.2,0.6,0.55,0.08,0.03,,,,,,,,,,,
M3,M314,ACACBR,1.9,2.83,0.7,1.68,0.98,0.7,0.38,0.25,,,,,,,,,,,
M3,M314,ACACBR,2.3,4.15,0.9,1.84,0.94,1.47,1.7,1.06,,,,,,,,,,,
M3,M314,ACACBR,1.8,2.54,0.7,1.75,1.05,0.45,0.16,0.11,,,,,,,,,,,
M3,M314,ACACBR,2.1,3.46,0.7,1.1,0.4,0.4,0.12,0.03,,,,,,,,,,,
M3,M314,ACACBR,1.9,2.83,0.7,1.1,0.4,0.8,0.5,0.13,,,,,,,,,,,
M3,M314,ACACBR,1.1,0.95,0.6,0.75,0.15,0.6,0.27,0.03,,,,,,,,,,,
M3,M314,ACACBR,1.7,2.27,1,1.76,0.76,0.65,0.31,0.16,,,,,,,,,,,
M3,M314,ACACBR,3.3,8.55,1.2,2.16,0.96,1,0.78,0.5,,,,,,,,,,,
M3,M314,ACACBR,1.8,2.54,0.8,1.43,0.63,0.6,0.27,0.12,,,,,,,,,,,
M3,M314,ACACBR,1.3,1.33,1,1.97,0.97,0.2,0.03,0.02,,,,,,,,,,,
M3,M314,ACACBR,1.1,0.95,1,1.97,0.97,0.2,0.03,0.02,,,,,,,,,,,
M3,M314,ACACBR,1.9,2.83,0.9,1.2,0.3,0.8,0.5,0.1,,,,,,,,,,,
M3,M314,ACACBR,4.4,15.20,1.1,1.69,0.59,2.76,5.29,2.08,,,,,,,,,,,
M3,M314,ACACBR,2,3.14,0.5,1.1,0.6,1.52,1.78,0.71,,,,,,,,,,,
M3,M314,ACACET,21,346.19,1.1,4.32,3.22,4.76,17.7,38,,,,,,,,,,,
M3,M314,ACACBR,3.9,11.94,0.9,1.77,0.87,1.73,2.26,1.31,,,,,,,,,,,
M3,M314,ACACBR,2.3,4.15,0.7,1.33,0.63,1,0.78,0.33,,,,,,,,,,,
M3,M314,ACACBR,2.2,3.80,0.9,1.84,0.94,1.68,2.03,1.27,,,,,,,,,,,
M3,M314,ACACBR,3.2,8.04,0.9,1.55,0.65,1.83,2.42,1.05,,,,,,,,,,,
M3,M314,ACACBR,2.3,4.15,1.1,1.84,0.74,1.81,2.42,1.2,,,,,,,,,,,
M3,M314,ACACBR,3,7.07,0.8,1.96,1.16,1.75,2.4,1.85,,,,,,,,,,,
M3,M314,ACACBR,2,3.14,0.8,1.22,0.42,0.75,0.44,0.12,,,,,,,,,,,
M3,M314,ACACBR,2,3.14,0.7,1.05,0.35,0.55,0.19,0.04,,,,,,,,,,,
M3,M314,ACACBR,3.1,7.54,1.1,2.53,1.43,1.73,2.33,2.22,,,,,,,,,,,
M3,M314,ACACBR,2,3.14,0.9,1.5,0.6,0.95,0.69,0.28,,,,,,,,,,,
M3,M315,ACACET,4.6,16.61,0.66,1.75,1.09,1.42,1.57,1.14,,,,,,,,,,,
M3,M315,ACACET,1.5,1.77,0.7,1.3,0.6,1.1,0.94,0.38,,,,,,,,,,,
M3,M315,ACACBR,2.3,4.15,0.8,1.87,1.07,1.4,1.51,1.08,,,,,,,,,,,
M3,M315,ACACET,14.6,167.33,1.1,3.96,2.86,4.44,15.32,29.22,,,,,,,,,,,
M3,M315,ACACET,2.4,4.52,0.7,1.54,0.84,1.38,1.46,0.82,,,,,,,,,,,
M3,M315,ACACBR,2.4,4.52,1,1.6,0.6,0.65,0.31,0.13,,,,,,,,,,,
M3,M315,ACACBR,2.2,3.80,0.5,3.9,3.4,0.5,0.2,0.44,,,,,,,,,,,
M3,M315,ACACBR,1.9,2.83,0.7,4.4,3.7,0.42,0.14,0.34,,,,,,,,,,,
M3,M315,ACACBR,3.1,7.54,1.2,2.8,1.6,1.55,1.87,1.99,,,,,,,,,,,
M3,M315,ACACBR,1.9,2.83,0.8,2.07,1.27,0.9,0.63,0.53,,,,,,,,,,,
M3,M315,ACACBR,1.6,2.01,0.5,1.29,0.79,0.6,0.27,0.14,,,,,,,,,,,
M3,M315,ACACBR,1.7,2.27,0.24,0.7,0.46,1.04,0.76,0.23,,,,,,,,,,,
M3,M315,ACACBR,1.5,1.77,0.5,1.9,1.4,0.95,0.66,0.62,,,,,,,,,,,
M3,M315,ACACBR,1.7,2.27,0.25,0.9,0.65,0.85,0.52,0.22,,,,,,,,,,,
M3,M315,ACACBR,2,3.14,1.2,1.79,0.59,1,0.78,0.31,,,,,,,,,,,
M3,M315,ACACET,2.9,6.60,0.4,0.8,0.4,0.5,0.2,0.05,,,,,,,,,,,
M3,M315,ACACET,1.3,1.33,0.5,1.35,0.85,1.38,1.48,0.84,,,,,,,,,,,
M3,M316,ACACBR,2.5,4.91,1.13,2.65,1.52,0.81,0.51,0.51,,,,,,,,,,,
M3,M316,ACACBR,2.6,5.31,0.98,2.23,1.25,1.44,1.49,1.24,,,,,,,,,,,
M3,M316,ACACBR,2,3.14,0.55,1.08,0.53,1.18,0.97,0.34,,,,,,,,,,,
M3,M316,ACACBR,1.8,2.54,0.63,1.99,1.36,0.88,0.59,0.53,,,,,,,,,,,
M3,M316,ACACBR,2.2,3.80,0.6,1.41,0.81,0.5,0.2,0.11,,,,,,,,,,,
M3,M316,ACACBR,1.6,2.01,1.05,1.67,0.62,0.67,0.35,0.14,,,,,,,,,,,
M3,M316,ACACBR,1.6,2.01,1.2,2.03,0.83,0.85,0.48,0.26,,,,,,,,,,,
M3,M316,ACACBR,2.3,4.15,1.05,2.93,1.88,1.25,1.06,1.33,,,,,,,,,,,
M3,M316,ACACBR,2,3.14,0.7,2.13,1.43,0.56,0.24,0.23,,,,,,,,,,,
M3,M316,ACACBR,1.3,1.33,1.47,2.12,0.65,0.35,0.09,0.04,,,,,,,,,,,
M3,M316,ACACBR,2.5,4.91,0.88,2.28,1.4,1.55,1.87,1.74,,,,,,,,,,,
M3,M316,ACACBR,3.4,9.07,1.01,3.61,2.6,1.8,2.51,4.35,,,,,,,,,,,
M3,M316,ACACBR,1.2,1.13,0.9,1.6,0.7,0.24,0.04,0.02,,,,,,,,,,,
M3,M316,ACACBR,1.2,1.13,0.56,1.36,0.8,0.35,0.1,0.05,,,,,,,,,,,
M3,M316,ACACBR,1.5,1.77,0.8,1.53,0.73,0.44,0.15,0.07,,,,,,,,,,,
M3,M316,ACACET,16.9,224.20,1.65,4.17,2.52,3.92,12.03,20.21,,,,,,,,,,,
M3,M316,ACACBR,2.3,4.15,0.75,3.17,2.42,1.45,1.41,2.27,,,,,,,,,,,
M3,M316,ACACET,20,314.00,1.22,4.76,3.54,3.23,7.37,17.4,,,,,,,,,,,
M3,M316,ACACBR,2.6,5.31,0.9,1.53,0.63,0.97,0.67,0.28,,,,,,,,,,,
M3,M316,ACACBR,1.5,1.77,1.03,1.79,0.76,0.83,0.54,0.27,,,,,,,,,,,
M3,M316,ACACBR,2.6,5.31,0.98,2.7,1.72,1.04,0.84,0.96,,,,,,,,,,,
M3,M316,ACACET,6.2,30.18,0.96,2.45,1.49,1.7,2.26,2.25,,,,,,,,,,,
M3,M316,ACACET,4.1,13.20,0.6,0.92,0.32,1.4,0.99,0.21,,,,,,,,,,,
M3,M316,ACACET,2.3,4.15,0.8,1.84,1.04,1.65,1.8,1.25,,,,,,,,,,,
M3,M316,ACACET,14.5,165.05,1.39,3.55,2.16,2.53,4.99,7.19,,,,,,,,,,,
M3,M316,ACACBR,2.8,6.15,0.98,3.51,2.53,1.62,1.88,3.18,,,,,,,,,,,
M3,M316,ACACET,16.9,224.20,1.07,3.69,2.62,3.55,9.82,17.16,,,,,,,,,,,
M3,M316,ACACBR,2.4,4.52,0.88,3.49,2.61,0.7,0.37,0.65,,,,,,,,,,,
M3,M316,ACACBR,1.8,2.54,0.93,2.05,1.12,0.37,0.11,0.08,,,,,,,,,,,
M3,M316,ACACBR,1.5,1.77,0.9,3.74,2.84,0.27,0.05,0.1,,,,,,,,,,,
M3,M316,ACACET,11.5,103.82,1.08,4.02,2.94,3.07,6.31,12.37,,,,,,,,,,,
M3,M316,ACACBR,1.9,2.83,0.82,3.03,2.21,0.99,0.73,1.08,,,,,,,,,,,
M3,M316,ACACBR,1.6,2.01,0.6,1.15,0.55,0.55,0.2,0.07,,,,,,,,,,,
M3,M316,ACACBR,2.2,3.80,1.62,3.51,1.89,0.61,0.29,0.36,,,,,,,,,,,
M3,M316,ACACET,11.4,102.02,1.1,4.02,2.92,2.54,5.04,9.82,,,,,,,,,,,
M3,M316,ACACME,7.4,42.99,0.86,2.49,1.63,2.97,6.61,7.19,,,,,,,,,,,
M3,M316,ACACBR,1.9,2.83,1.19,1.91,0.72,0.64,0.31,0.15,,,,,,,,,,,
M3,M316,ACACBR,3.5,9.62,0.9,2.77,1.87,1,0.78,0.97,,,,,,,,,,,
M3,M316,ACACBR,1.4,1.54,0.82,2.18,1.36,0.78,0.47,0.42,,,,,,,,,,,
M3,M316,ACACBR,2.8,6.15,1.34,2.88,1.54,0.9,0.63,0.65,,,,,,,,,,,
M3,M316,ACACBR,2.6,5.31,0.68,2.54,1.86,1.15,1.04,1.28,,,,,,,,,,,
M3,M316,ACACET,20.2,320.31,1.86,5.31,3.45,5.85,26.63,61.24,,,,,,,,,,,
M3,M316,ACACBR,2.6,5.31,0.84,1.62,0.78,0.75,0.41,0.22,,,,,,,,,,,
M3,M316,ACACBR,1.5,1.77,1,1.84,0.84,0.65,0.33,0.18,,,,,,,,,,,
M3,M316,ACACBR,1.6,2.01,0.9,2.67,1.77,0.7,0.38,0.44,,,,,,,,,,,
M3,M316,ACACBR,3.1,7.54,0.9,2.67,1.77,0.7,0.38,0.44,,,,,,,,,,,
M3,M316,ACACBR,2.8,6.15,1.56,2.56,1,2.04,3.27,2.18,,,,,,,,,,,
M3,M316,ACACBR,3.5,9.62,1.2,2.82,1.62,1.5,1.76,1.9,,,,,,,,,,,
M3,M316,ACACBR,2.4,4.52,1.2,2.87,1.67,0.85,0.52,0.58,,,,,,,,,,,
M3,M316,ACACBR,1.8,2.54,1.2,1.87,0.67,1.05,0.86,0.39,,,,,,,,,,,
M3,M316,ACACBR,2.3,4.15,1.2,2.73,1.53,1.22,1.08,1.1,,,,,,,,,,,
M3,M316,ACACBR,1.9,2.83,1.1,2.53,1.43,1.05,0.71,0.67,,,,,,,,,,,
M3,M316,ACACBR,2.8,6.15,1.1,2.9,1.8,1.52,1.8,2.16,,,,,,,,,,,
M3,M316,ACACBR,1.5,1.77,1,1.9,0.9,0.45,0.16,0.09,,,,,,,,,,,
M3,M316,ACACBR,1,0.79,0.6,1.35,0.75,0.45,0.16,0.08,,,,,,,,,,,
M3,M316,ACACBR,1.3,1.33,0.7,1.83,1.13,0.4,0.13,0.09,,,,,,,,,,,
M3,M316,ACACBR,1.7,2.27,1.1,2.07,0.97,0.57,0.23,0.15,,,,,,,,,,,
M3,M316,ACACBR,2.2,3.80,0.83,2.52,1.69,0.62,0.3,0.33,,,,,,,,,,,
M3,M316,ACACBR,2.1,3.46,0.95,2.36,1.41,0.71,0.39,0.37,,,,,,,,,,,
M3,M316,ACACET,4.4,15.20,0.74,2.02,1.28,1.95,2.92,2.49,,,,,,,,,,,
M3,M316,ACACBR,1.9,2.83,0.9,3.18,2.28,1.33,0.81,1.23,,,,,,,,,,,
M3,M316,ACACBR,2.5,4.91,1.02,2.37,1.35,0.96,0.69,0.62,,,,,,,,,,,
M3,M317,ACACBR,1.8,2.54,0.9,1.32,0.42,0.7,0.38,0.11,,,,,,,,,,,
M3,M317,ACACBR,2.6,5.31,0.05,1.2,1.15,2.43,4.64,3.55,,,,,,,,,,,
M3,M317,ACACBR,2,3.14,0.9,1.79,0.89,1.06,0.77,0.46,,,,,,,,,,,
M3,M317,ACACBR,1.9,2.83,1,2.17,1.17,0.65,0.33,0.26,,,,,,,,,,,
M3,M317,ACACBR,1,0.79,0.7,1.45,0.75,0.55,0.24,0.12,,,,,,,,,,,
M3,M317,ACACBR,1.4,1.54,0.7,1.2,0.5,0.65,0.28,0.09,,,,,,,,,,,
M3,M317,ACACBR,1.2,1.13,0.9,1.15,0.25,0.75,0.44,0.07,,,,,,,,,,,
M3,M317,ACACBR,3.5,9.62,1.38,3.05,1.67,1.95,2.97,3.3,,,,,,,,,,,
M3,M317,ACACBR,2.5,4.91,1.1,2.15,1.05,1.72,2.31,1.62,,,,,,,,,,,
M3,M317,ACACBR,2,3.14,1,2.33,1.33,1.69,2.23,1.98,,,,,,,,,,,
M3,M317,ACACBR,1.6,2.01,0.8,1.76,0.96,1.43,1.6,1.02,,,,,,,,,,,
M3,M317,ACACBR,1.7,2.27,0.8,1.92,1.12,1.79,2.5,1.87,,,,,,,,,,,
M3,M317,ACACBR,1.4,1.54,0.8,1.58,0.78,1.25,1.18,0.61,,,,,,,,,,,
M3,M317,ACACBR,2.4,4.52,1,2.2,1.2,1.3,1.27,1.02,,,,,,,,,,,
M3,M318,ACACBR,3.2,8.04,0.6,3.06,2.46,2.23,3.9,6.4,,,,,,,,,,,
M3,M318,ACACET,6.2,30.18,0.7,2.82,2.12,2.57,5.09,7.19,,,,,,,,,,,
M3,M318,ACACET,4,12.56,0.9,1.32,0.42,0.7,0.35,0.1,,,,,,,,,,,
M3,M318,ACACET,2.8,6.15,0.7,1.9,1.2,1.38,1.48,1.18,,,,,,,,,,,
M3,M318,ACACBR,1.7,2.27,0.3,1.05,0.75,0.48,0.17,0.09,,,,,,,,,,,
M3,M318,ACACBR,1.9,2.83,0.4,1.6,1.2,0.63,0.31,0.24,,,,,,,,,,,
M3,M318,ACACBR,2.5,4.91,0.6,2.18,1.58,0.96,0.62,0.65,,,,,,,,,,,
M3,M318,ACACBR,2.2,3.80,0.6,2.18,1.58,0.96,0.62,0.65,,,,,,,,,,,
M3,M318,ACACBR,1.7,2.27,0.45,1.15,0.7,0.58,0.22,0.1,,,,,,,,,,,
M3,M318,ACACBR,1.4,1.54,0.25,1.2,0.95,0.85,0.57,0.36,,,,,,,,,,,
M3,M318,ACACBR,1.7,2.27,0.25,1.22,0.97,0.83,0.51,0.33,,,,,,,,,,,
M3,M318,ACACBR,2.5,4.91,0.35,1.22,0.87,1,0.78,0.45,,,,,,,,,,,
M3,M318,ACACBR,1.7,2.27,0.3,1.4,1.1,0.8,0.49,0.36,,,,,,,,,,,
M3,M318,ACACBR,2.6,5.31,0.4,1.66,1.26,1.22,1.15,0.96,,,,,,,,,,,
M3,M318,ACACET,4.2,13.85,0.5,1.37,0.87,1.59,1.97,1.14,,,,,,,,,,,
M3,M318,ACACET,10.9,93.27,0.7,3.91,3.21,3.77,11.07,23.69,,,,,,,,,,,
M3,M318,ACACBR,3.4,9.07,0.7,1.32,0.62,1.15,1.04,0.43,,,,,,,,,,,
M3,M318,ACACBR,2.5,4.91,0.5,2.48,1.98,1.87,2.71,3.57,,,,,,,,,,,
M3,M318,ACACET,5.4,22.89,0.85,3.05,2.2,2.35,4.3,6.31,,,,,,,,,,,
M3,M318,ACACET,10.9,93.27,1.15,3.81,2.66,2.94,6.78,12.03,,,,,,,,,,,
M3,M318,ACACBR,2.2,3.80,0.85,3.06,2.21,1.18,0.98,1.44,,,,,,,,,,,
M3,M318,ACACME,1.9,2.83,1,1.8,0.8,1.11,0.67,0.36,,,,,,,,,,,
M3,M318,ACACBR,1.5,1.77,0.55,1.1,0.55,0.83,0.53,0.19,,,,,,,,,,,
M3,M318,ACACBR,1.1,0.95,0.4,1.05,0.65,0.7,0.35,0.15,,,,,,,,,,,
M3,M318,ACACBR,2.7,5.72,0.5,2.23,1.73,1.6,2,2.31,,,,,,,,,,,
M3,M318,ACACBR,3.2,8.04,0.5,2.05,1.55,1.05,0.85,0.88,,,,,,,,,,,
M3,M318,ACACBR,1.5,1.77,0.3,0.9,0.6,0.28,0.06,0.02,,,,,,,,,,,
M3,M318,ACACBR,1.7,2.27,0.3,1.41,1.11,0.5,0.19,0.14,,,,,,,,,,,
M3,M318,ACACBR,2.9,6.60,0.4,1.75,1.35,0.73,0.41,0.37,,,,,,,,,,,
M3,M318,ACACBR,2.7,5.72,0.3,1.8,1.5,1,0.78,0.78,,,,,,,,,,,
M3,M318,ACACET,4.9,18.85,0.7,2.05,1.35,1.91,2.83,2.55,,,,,,,,,,,
M3,M318,ACACBR,3.2,8.04,0.4,2.09,1.69,1.16,0.95,1.07,,,,,,,,,,,
M3,M318,ACACBR,2.4,4.52,0.75,1.25,0.5,1.38,1.48,0.49,,,,,,,,,,,
M3,M318,ACACBR,2.6,5.31,0.85,2.16,1.31,0.85,0.55,0.48,,,,,,,,,,,
M3,M318,ACACET,10.9,93.27,1,4.09,3.09,3.25,8.26,17.02,,,,,,,,,,,
M3,M318,ACACET,5.7,25.50,0.6,2.57,1.97,1.8,2.37,3.11,,,,,,,,,,,
M3,M318,ACACME,15,176.63,1.36,4.55,3.19,4.49,14.87,31.62,,,,,,,,,,,
M3,M318,ACACBR,3.5,9.62,0.8,5.63,4.83,2.13,3.54,11.41,,,,,,,,,,,
M3,M318,ACACET,15,176.63,1.2,4.56,3.36,5.4,22.69,50.84,,,,,,,,,,,
M3,M318,ACACBR,2.1,3.46,0.4,1.15,0.75,0.85,0.57,0.28,,,,,,,,,,,
M3,M318,ACACBR,2.5,4.91,0.4,1.15,0.75,1.05,0.86,0.43,,,,,,,,,,,
M3,M319,ACACBR,1.9,2.83,0.97,3.52,2.55,0.7,0.37,0.63,,,,,,,,,,,
M3,M319,ACACME,7.3,41.83,0.95,3.73,2.78,4.38,14.94,27.69,,,,,,,,,,,
M3,M319,ACACBR,2,3.14,0.9,2.42,1.52,0.8,0.49,0.5,,,,,,,,,,,
M3,M319,ACACME,69,3737.39,0.83,3.68,2.85,3.22,7.97,15.13,,,,,,,,,,,
M3,M319,ACACBR,4.6,16.61,0.8,2.22,1.42,1.99,3.01,2.85,,,,,,,,,,,
M3,M319,ACACME,22.4,393.88,0.85,5.42,4.57,6.38,31.71,96.6,,,,,,,,,,,
M3,M319,ACACBR,1.4,1.54,0.6,4.68,4.08,0.6,0.28,0.76,,,,,,,,,,,
