"article_id","construct","cooper_value","old_mc_value","new_mc_value","old_agreed","new_agrees","resolved","still_disagrees","new_mc_now_na"
"10_1111_2041_210x_13427","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2656_13960","code_archived","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2656_13960","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2435_13936","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2435_13936","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2435_14244","code_archived","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2745_14400","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2745_14400","code_archived","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2745_14400","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_13588","data_availability","Yes","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_13588","code_archived","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_13588","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_13135","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2664_13913","code_archived","No","TRUE","FALSE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2664_13913","any_readme","FALSE","TRUE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1002_pan3_10711","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2745_14449","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2664_14373","code_archived","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2664_13787","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1002_pan3_10200","data_availability","Yes","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1002_pan3_10200","any_readme","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2664_14809","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2656_12917","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2435_12969","data_download","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2435_12969","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2745_13092","any_readme","TRUE","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2435_12826","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2435_12826","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2656_12812","code_archived","Yes","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2656_12812","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2656_12852","code_archived","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2664_13152","code_archived","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2664_13152","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2745_13771","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2664_13845","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2664_13845","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2745_14418","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2745_14418","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2435_14513","data_license","No","TRUE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2656_13190","data_license","No","TRUE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2745_13738","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1002_pan3_10499","data_license","No","TRUE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2435_13272","data_license","No","TRUE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1002_pan3_10479","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1002_2688_8319_12070","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1002_pan3_6","data_availability","Yes","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2745_14416","code_archived","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2745_14416","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2656_13766","code_archived","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1002_pan3_10527","data_license","Yes","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1002_2688_8319_12312","code_archived","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1002_2688_8319_12312","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2745_13864","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2745_13864","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2656_12906","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2656_12906","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2435_13221","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_14045","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_14045","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1002_2688_8319_12194","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1002_2688_8319_12194","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2656_12877","code_archived","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_13844","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_13844","code_archived","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_13844","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2664_14229","data_availability","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2664_14229","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_14080","data_availability","Yes","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_14080","code_archived","Yes","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_14080","any_readme","TRUE","FALSE","TRUE",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2664_14317","data_archive","Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_13870","data_archive","Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Zenodo",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2656_13220","data_archive","Other repo/database","OSF","OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_14054","data_archive","Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2656_14015","data_archive","Other repo/database","OSF","OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_13937","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_14367","data_archive","Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_13429","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform;OSF","GitHub, GitLab, Codeberg or similar platform;OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1002_pan3_10388","data_archive","Other repo/database","OSF","OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_13931","data_archive","Dryad","GitHub, GitLab, Codeberg or similar platform","Dryad;GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2664_13806","data_archive","Dryad","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2435_12836","data_archive","Figshare","Dryad","Dryad",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2656_14201","data_archive","Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2745_12759","data_archive","Dryad","GitHub, GitLab, Codeberg or similar platform","Dryad;GitHub, GitLab, Codeberg or similar platform",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_13540","data_archive","Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_13437","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_13721","data_archive","Figshare","GitHub, GitLab, Codeberg or similar platform","Figshare;GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2664_13352","data_archive","Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_13318","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2656_13801","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2664_14074","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_14073","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_14172","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_12989","data_archive","Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_13384","data_archive","Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_14164","data_archive","Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Zenodo",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_13120","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_1365_2435_14508","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_13845","data_archive","Supplementary materials;Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1002_2688_8319_12402","data_archive","Other repo/database","OSF","OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2664_14117","data_archive","Other repo/database","OSF","OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1002_pan3_10500","data_archive","Other repo/database","OSF","OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2656_13463","data_archive","Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2745_13676","data_archive","Zenodo","Dryad","Dryad",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_14427","data_archive","Zenodo;Other repo/database","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1002_pan3_10500","data_archive","Dryad","OSF","OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1002_2688_8319_12229","data_archive","Other repo/database","OSF","OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2745_12804","data_archive","Figshare","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2664_13795","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_13514","data_archive","Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database;Zenodo",FALSE,TRUE,TRUE,FALSE,FALSE
"10_1111_2041_210x_13608","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1002_pan3_10551","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform;Zenodo","GitHub, GitLab, Codeberg or similar platform;Zenodo",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2656_13120","data_archive","Other repo/database","OSF","OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_13170","data_archive","Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2656_14186","data_archive","Other repo/database","OSF","OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2664_13077","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1002_pan3_10736","data_archive","Figshare","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2664_14478","data_archive","Other repo/database","OSF","OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2745_14021","data_archive","Other repo/database","OSF","OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2745_14280","data_archive","Zenodo","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_13324","data_archive","Dryad","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2656_13159","data_archive","Other repo/database","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2664_14031","data_archive","Other repo/database","OSF","OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_14115","data_archive","Figshare;Supplementary materials","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_1365_2656_13198","data_archive","Other repo/database","OSF","OSF",FALSE,FALSE,FALSE,TRUE,FALSE
"10_1111_2041_210x_13006","data_archive","Dryad","GitHub, GitLab, Codeberg or similar platform","GitHub, GitLab, Codeberg or similar platform;Other repo/database",FALSE,FALSE,FALSE,TRUE,FALSE
