"user_code","obs_date","transport_mode","distance_km"
955,2019-06-02,NA,8.286
955,2019-04-20,NA,8.286
956,2019-04-30,"Car (conventional)",47.555
956,2019-05-30,"Car (conventional)",47.554
956,2019-04-25,"Car (conventional)",42.236
957,2019-05-04,NA,7.849
957,2019-06-10,"Car (conventional)",34.7
957,2019-06-03,NA,7.849
957,2019-04-29,"Car (conventional)",28.933
957,2019-06-09,"Car (conventional)",28.933
957,2019-04-30,"Car (conventional)",34.7
958,2019-05-25,"Car (hybrid)",45.621
958,2019-04-18,"Car (hybrid)",45.621
959,2019-04-28,NA,17.255
959,2019-06-22,NA,17.255
960,2019-06-15,NA,21.495
960,2019-05-04,NA,21.495
961,2019-05-10,NA,10.005
961,2019-06-21,NA,10.005
962,2019-06-01,NA,34.264
962,2019-04-18,NA,34.264
963,2019-05-16,NA,22.11
963,2019-06-27,NA,22.11
964,2019-05-10,"Foot",6.64
964,2019-06-15,"Car (conventional)",29.368
964,2019-06-10,"Foot",6.64
964,2019-05-12,"Car (conventional)",29.896
964,2019-06-23,"Car (conventional)",29.896
964,2019-05-09,"Car (conventional)",29.368
965,2019-05-27,"Car (conventional)",41.618
965,2019-04-21,"Car (conventional)",41.618
966,2019-05-20,NA,31.347
966,2019-07-10,NA,33.054
966,2019-06-27,NA,31.347
967,2019-06-21,"Car (conventional)",6.001
967,2019-04-21,"Car (conventional)",6.001
967,2019-05-03,"Car (conventional)",34.635
967,2019-06-29,"Car (conventional)",34.635
968,2019-04-30,"Foot",2.62
968,2019-06-06,"Car (conventional)",5.046
968,2019-06-21,"Foot",2.62
968,2019-04-17,"Car (conventional)",5.046
969,2019-05-07,"Car (conventional)",25.266
969,2019-06-09,"Car (conventional)",23.709
969,2019-04-07,"Car (conventional)",23.709
969,2019-06-18,"Car (conventional)",25.266
970,2019-06-09,NA,8.869
970,2019-04-26,NA,6.263
970,2019-05-06,NA,8.869
970,2019-06-06,NA,6.263
971,2019-06-23,NA,17.381
971,2019-06-30,NA,30.914
972,2019-06-30,"Car (conventional)",254.212
972,2019-04-21,"Car (conventional)",254.212
973,2019-06-23,"Car (conventional)",22.616
973,2019-04-19,"Car (conventional)",22.616
974,2019-04-28,NA,84.632
974,2019-06-30,NA,84.632
975,2019-05-13,NA,10.893
975,2019-06-21,NA,10.061
975,2019-04-15,NA,10.061
975,2019-07-01,NA,10.893
976,2019-04-05,NA,51.393
976,2019-06-19,NA,51.393
977,2019-05-10,"Car (conventional)",21.391
977,2019-05-27,"Car (conventional)",25.224
977,2019-04-23,"Car (conventional)",25.224
977,2019-06-19,"Car (conventional)",21.391
978,2019-04-21,"Car (conventional)",0.462
978,2019-04-22,"Car (conventional)",24.216
978,2019-05-24,"Car (conventional)",0.462
978,2019-06-01,"Car (conventional)",15.485
978,2019-05-25,"Car (conventional)",24.216
978,2019-04-30,"Car (conventional)",15.485
979,2019-05-07,NA,26.031
979,2019-04-25,NA,2.466
979,2019-05-22,NA,2.466
979,2019-04-30,NA,5.027
979,2019-05-27,NA,28.314
980,2019-04-23,"Car (conventional)",27.059
980,2019-05-27,"Car (conventional)",10.24
980,2019-04-12,"Car (conventional)",9.392
980,2019-05-19,"Car (conventional)",9.392
980,2019-05-28,"Car (conventional)",27.059
980,2019-04-19,"Car (conventional)",10.24
981,2019-05-05,"Bicycle",4.55
981,2019-06-18,"Bicycle",4.55
982,2019-04-22,"Car (conventional)",8.098
982,2019-05-25,"Car (conventional)",8.098
983,2019-06-10,"Car (conventional)",34.046
983,2019-04-19,"Car (conventional)",34.046
984,2019-04-24,NA,129.352
984,2019-06-29,NA,142.126
984,2019-06-25,NA,44.91
985,2019-06-16,NA,11.6
985,2019-05-12,NA,11.6
986,2019-04-26,"Car (conventional)",18.916
986,2019-06-04,"Car (conventional)",18.916
987,2019-04-20,"Car (conventional)",7.793
987,2019-06-15,"Car (conventional)",7.793
988,2019-05-30,NA,3.516
988,2019-04-23,NA,3.516
989,2019-06-27,NA,12.42
989,2019-05-15,NA,12.42
990,2019-04-30,NA,21.477
990,2019-06-02,NA,21.477
991,2019-04-13,NA,6.775
991,2019-06-01,NA,6.775
992,2019-05-07,"Car (conventional)",25.25
992,2019-06-18,"Car (conventional)",25.25
993,2019-06-23,NA,65.836
993,2019-04-20,NA,65.836
994,2019-06-01,NA,3.476
994,2019-04-13,NA,3.476
995,2019-04-10,"Car (conventional)",25.784
995,2019-05-21,"Car (conventional)",25.784
995,2019-04-16,NA,5.609
995,2019-05-28,NA,5.609
996,2019-06-16,NA,13.525
996,2019-06-06,NA,19.295
996,2019-04-18,NA,7.722
996,2019-05-20,NA,7.722
996,2019-04-29,NA,19.295
996,2019-05-05,NA,13.525
997,2019-04-19,"Foot",4.634
997,2019-04-17,"Foot",0.99
997,2019-05-26,"Foot",4.634
997,2019-06-01,"Foot",0.99
998,2019-06-01,"Car (conventional)",30.117
998,2019-04-26,"Car (conventional)",6.915
998,2019-04-23,"Car (conventional)",30.117
998,2019-06-03,"Car (conventional)",6.915
999,2019-04-19,"Foot",4.072
999,2019-05-27,"Foot",4.072
999,2019-04-26,"Car (conventional)",18.136
999,2019-05-31,"Car (conventional)",18.136
1000,2019-05-26,"Car (conventional)",20.299
1000,2019-04-14,"Car (conventional)",20.299
1001,2019-05-12,NA,12.217
1002,2019-06-15,"Car (conventional)",19.703
1002,2019-05-12,"Car (conventional)",19.703
1003,2019-04-23,NA,15.43
1003,2019-06-17,NA,15.43
1004,2019-05-12,"Car (conventional)",7.14
1004,2019-06-11,"Car (conventional)",7.14
1005,2019-05-22,"Foot",10.918
1005,2019-04-11,"Foot",10.918
1006,2019-06-16,NA,13.156
1006,2019-04-23,NA,13.156
1007,2019-05-23,"Bicycle",15.931
1007,2019-04-22,"Bicycle",15.931
1008,2019-04-20,"Car (conventional)",8.061
1008,2019-06-21,"Car (conventional)",8.061
1009,2019-04-24,"Car (conventional)",2.94
1009,2019-05-24,"Car (conventional)",2.94
1010,2019-06-08,NA,14.983
1010,2019-04-27,NA,14.983
1011,2019-05-25,NA,26.985
1011,2019-04-21,NA,26.985
1012,2019-06-09,"Car (conventional)",25.861
1012,2019-04-21,"Car (conventional)",25.861
1013,2019-06-11,"Car (conventional)",13.979
1013,2019-05-07,"Car (conventional)",13.979
1013,2019-05-06,"Car (conventional)",13.614
1013,2019-06-09,"Car (conventional)",13.614
1014,2019-04-14,"Car (conventional)",21.867
1014,2019-04-07,"Car (conventional)",17.827
1014,2019-06-02,"Car (conventional)",21.867
1014,2019-05-26,"Car (conventional)",17.827
1015,2019-05-09,"Car (conventional)",14.646
1016,2019-05-12,NA,13.618
1016,2019-06-20,NA,13.618
1017,2019-06-17,"Car (conventional)",20.698
1017,2019-05-06,"Car (conventional)",20.698
1018,2019-04-28,NA,3.986
1018,2019-06-08,NA,3.986
1019,2019-05-04,"Car (conventional)",7.334
1019,2019-06-17,"Car (conventional)",7.334
1020,2019-05-19,"Foot",15.364
1020,2019-04-20,"Foot",15.364
1021,2019-05-05,NA,3.692
1021,2019-06-30,NA,3.692
1022,2019-05-19,"Car (conventional)",13.76
1022,2019-04-21,"Car (conventional)",13.76
1023,2019-04-29,NA,2.861
1023,2019-06-09,NA,2.861
1024,2019-05-25,"Car (conventional)",6.876
1024,2019-04-24,"Car (conventional)",6.876
1025,2019-04-19,NA,38.215
1025,2019-06-18,NA,38.215
1026,2019-06-02,"Car (conventional)",8.5
1026,2019-04-16,"Car (conventional)",8.5
1027,2019-05-26,"Car (conventional)",4.086
1027,2019-04-21,"Car (conventional)",4.086
1028,2019-06-16,"Foot",11.492
1028,2019-05-19,"Foot",11.492
1029,2019-04-24,"Car (conventional)",49.698
1029,2019-05-22,"Car (conventional)",49.698
1030,2019-05-05,NA,2.298
1030,2019-05-06,NA,6.591
1030,2019-06-15,NA,2.298
1030,2019-06-21,NA,6.591
1031,2019-04-29,NA,13.103
1031,2019-05-03,NA,4.148
1031,2019-06-19,NA,4.148
1031,2019-06-12,NA,13.103
1031,2019-05-06,NA,22.904
1031,2019-06-21,NA,22.904
1032,2019-06-22,NA,4.743
1032,2019-05-07,NA,4.743
1033,2019-06-06,"Car (conventional)",9.569
1033,2019-04-30,"Car (conventional)",9.569
1034,2019-04-18,"Car (conventional)",17.505
1034,2019-05-25,"Car (conventional)",17.505
1035,2019-05-27,"Car (conventional)",27.445
1035,2019-04-19,"Car (conventional)",27.445
1036,2019-06-09,NA,14.946
1036,2019-04-28,NA,14.946
1036,2019-06-02,NA,9.417
1036,2019-04-21,NA,9.417
1037,2019-05-01,"Car (conventional)",39.389
1037,2019-06-02,"Car (conventional)",37.483
1037,2019-04-29,"Car (conventional)",37.483
1037,2019-04-25,"Car (conventional)",19.834
1037,2019-06-01,"Car (conventional)",39.389
1037,2019-04-19,"Car (conventional)",29.626
1037,2019-04-22,"Car (conventional)",21.501
1037,2019-05-30,"Car (conventional)",29.626
1037,2019-05-31,"Car (conventional)",21.846
1038,2019-04-23,"Car (conventional)",4.94
1038,2019-06-13,"Car (conventional)",4.94
1039,2019-04-10,NA,17.976
1039,2019-06-03,NA,17.976
1040,2019-05-07,"Car (conventional)",7.93
1040,2019-06-14,"Car (conventional)",7.93
1041,2019-05-01,NA,28.698
1041,2019-05-31,NA,53.596
1041,2019-04-26,NA,48.588
1042,2019-04-29,NA,23.119
1042,2019-06-17,NA,23.119
1043,2019-05-01,"Car (conventional)",14.945
1043,2019-06-12,"Car (conventional)",14.945
1044,2019-04-18,NA,13.124
1044,2019-06-20,NA,13.124
1045,2019-04-13,"Car (conventional)",15.462
1046,2019-06-26,"Car (conventional)",13.441
1046,2019-04-23,"Car (conventional)",13.441
1046,2019-06-20,"Car (conventional)",6.538
1046,2019-04-25,"Car (conventional)",6.538
1047,2019-04-07,NA,8.299
1047,2019-05-26,NA,8.299
1048,2019-05-01,"Car (electric)",13.139
1048,2019-06-06,"Car (electric)",13.139
1049,2019-04-23,NA,9.339
1050,2019-06-09,"Foot",7.407
1050,2019-04-28,"Foot",7.407
1051,2019-04-17,"Car (conventional)",17.265
1051,2019-06-06,"Car (conventional)",17.265
1052,2019-05-25,"Car (conventional)",8.99
1052,2019-04-14,"Car (conventional)",8.99
1053,2019-05-14,"Car (conventional)",6.43
1053,2019-06-27,"Car (conventional)",6.43
1054,2019-06-13,"Car (conventional)",4.286
1054,2019-05-07,"Car (conventional)",4.286
1055,2019-05-05,"Car (conventional)",8.094
1055,2019-06-09,"Car (conventional)",8.094
1056,2019-05-06,"Car (conventional)",6.506
1056,2019-06-09,"Car (conventional)",6.506
1056,2019-04-21,"Foot",3.138
1056,2019-06-02,"Foot",3.138
1057,2019-05-12,NA,14.506
1057,2019-06-16,NA,14.506
1058,2019-06-28,NA,1261.558
1058,2019-06-25,NA,1200.986
1059,2019-04-20,"Car (conventional)",47.314
1059,2019-06-02,"Car (conventional)",47.314
1060,2019-04-28,"Car (conventional)",13.13
1060,2019-05-29,"Car (conventional)",13.13
1061,2019-04-20,NA,19.52
1061,2019-04-21,NA,7.908
1061,2019-06-02,NA,19.52
1061,2019-06-01,NA,7.908
1062,2019-04-15,"Car (conventional)",40.576
1063,2019-04-28,NA,78.686
1063,2019-06-02,NA,78.686
1063,2019-05-26,NA,448.938
1064,2019-06-09,"Car (conventional)",1.956
1064,2019-05-12,"Car (conventional)",1.956
1065,2019-05-05,NA,33.807
1065,2019-06-22,NA,33.807
1066,2019-06-16,"Car (conventional)",45.883
1066,2019-05-10,"Car (conventional)",45.883
1067,2019-06-23,"Car (conventional)",1315.009
1068,2019-05-05,NA,34.402
1069,2019-05-05,NA,12.801
1069,2019-06-30,NA,12.801
1070,2019-06-27,NA,62.761
1070,2019-04-20,NA,62.761
1071,2019-04-23,"Car (conventional)",20.778
1071,2019-05-22,"Car (conventional)",20.778
1072,2019-06-06,NA,10.703
1072,2019-04-20,NA,10.703
1073,2019-04-16,NA,14.092
1073,2019-05-26,NA,14.092
1074,2019-05-05,"Car (conventional)",20.514
1074,2019-05-29,"Car (conventional)",34.349
1074,2019-04-23,"Car (conventional)",34.349
1074,2019-06-09,"Car (conventional)",20.514
1075,2019-05-12,NA,10.428
1075,2019-04-14,NA,10.428
1076,2019-05-12,"Car (conventional)",25.245
1076,2019-06-15,"Car (conventional)",25.245
1077,2019-06-06,"Car (conventional)",30.844
1077,2019-04-30,"Car (conventional)",30.844
1078,2019-06-12,"Car (conventional)",41.625
1078,2019-04-22,"Car (conventional)",41.625
1079,2019-04-19,"Car (conventional)",35.809
1079,2019-04-18,"Foot",2.81
1079,2019-05-24,"Foot",2.81
1079,2019-04-20,"Car (conventional)",18.029
1079,2019-06-02,"Car (conventional)",35.809
1079,2019-05-25,"Car (conventional)",18.029
1080,2019-05-07,"Car (conventional)",59.711
1080,2019-06-05,"Car (conventional)",59.711
1081,2019-06-09,NA,0.276
1081,2019-05-06,NA,0.276
1082,2019-05-10,"Car (conventional)",31.178
1082,2019-06-27,"Car (conventional)",31.178
1083,2019-06-15,NA,15.749
1083,2019-05-06,NA,15.749
1084,2019-05-22,"Car (conventional)",11.858
1084,2019-04-14,"Car (conventional)",11.858
1085,2019-06-06,NA,7.398
1085,2019-05-05,NA,7.398
1086,2019-04-24,"Car (conventional)",20.949
1086,2019-06-26,"Car (conventional)",20.949
1087,2019-06-18,"Car (conventional)",50.866
1087,2019-04-30,"Car (conventional)",50.866
1088,2019-04-26,NA,24.403
1088,2019-05-31,NA,24.403
1089,2019-05-05,NA,34.113
1089,2019-06-30,NA,34.113
1090,2019-05-25,NA,25.325
1090,2019-04-12,NA,9.502
1090,2019-04-17,NA,25.325
1090,2019-05-22,NA,9.502
1091,2019-06-21,NA,17.084
1091,2019-05-04,NA,17.084
1092,2019-06-30,"Car (conventional)",19.51
1092,2019-04-28,"Car (conventional)",19.51
1093,2019-06-03,"Car (hybrid)",6.031
1093,2019-04-23,"Foot",4.226
1093,2019-04-30,"Car (hybrid)",6.031
1093,2019-05-27,"Foot",4.226
1094,2019-05-12,NA,57.613
1094,2019-04-10,NA,57.613
1095,2019-05-06,NA,7.2
1096,2019-06-05,NA,36.655
1096,2019-06-01,NA,27.934
1096,2019-05-05,NA,36.655
1096,2019-04-28,NA,27.934
1097,2019-05-26,"Car (conventional)",17.534
1097,2019-04-06,"Car (conventional)",17.534
1098,2019-05-18,NA,10.422
1098,2019-04-06,NA,10.422
1099,2019-07-02,"Car (hybrid)",28.242
1099,2019-04-08,"Car (hybrid)",28.242
1100,2019-04-18,"Foot",2.602
1100,2019-05-31,"Foot",2.602
1101,2019-06-01,"Car (conventional)",15.186
1101,2019-06-02,"Car (conventional)",70.682
1101,2019-04-22,"Car (conventional)",15.186
1101,2019-04-21,"Car (conventional)",70.682
1102,2019-04-29,NA,47.779
1102,2019-05-29,NA,47.337
1102,2019-04-23,NA,47.337
1103,2019-06-18,"Bicycle",8.768
1104,2019-05-04,NA,31.22
1105,2019-04-23,"Car (conventional)",52.419
1105,2019-05-30,"Car (conventional)",52.419
1106,2019-04-24,"Car (conventional)",33.582
1106,2019-06-10,"Car (conventional)",33.582
1107,2019-05-28,"Car (conventional)",17.408
1107,2019-04-18,"Car (conventional)",17.408
1108,2019-05-26,"Car (conventional)",40.952
1108,2019-04-20,"Car (conventional)",40.952
1109,2019-05-27,NA,19.804
1109,2019-04-26,NA,19.804
1110,2019-07-06,"Car (conventional)",10.014
1110,2019-05-04,"Car (conventional)",10.014
1111,2019-04-30,NA,21.524
1111,2019-06-16,NA,21.524
1112,2019-04-22,"Car (conventional)",26.53
1112,2019-06-27,"Car (conventional)",13.908
1112,2019-06-20,"Car (conventional)",26.53
1112,2019-05-06,"Car (conventional)",13.908
1113,2019-06-10,"Car (hybrid)",12.343
1113,2019-05-07,"Car (hybrid)",12.343
1114,2019-05-03,NA,101.986
1114,2019-06-09,NA,101.986
1115,2019-06-29,NA,87.838
1115,2019-04-14,NA,87.838
1116,2019-06-27,NA,10.474
1116,2019-05-07,NA,10.474
1117,2019-05-05,NA,4.692
1118,2019-06-28,"Car (conventional)",17.402
1118,2019-04-23,"Car (conventional)",17.402
1119,2019-06-30,NA,26.191
1119,2019-05-14,NA,26.191
1120,2019-06-26,"Car (conventional)",193.848
1120,2019-06-29,"Car (conventional)",5.406
1120,2019-05-25,"Car (conventional)",26.858
1120,2019-05-21,"Car (conventional)",193.848
1120,2019-06-24,"Car (conventional)",26.858
1120,2019-05-18,"Car (conventional)",5.406
1121,2019-06-28,"Car (conventional)",77.987
1121,2019-05-17,"Car (conventional)",77.574
1121,2019-05-19,"Car (conventional)",24.344
1122,2019-06-21,"Car (conventional)",86.579
1122,2019-05-16,"Car (conventional)",129.623
1122,2019-05-15,"Car (conventional)",86.579
1122,2019-06-11,"Car (conventional)",129.623
1122,2019-06-25,"Car (conventional)",143.498
1122,2019-05-28,"Car (conventional)",143.498
1123,2019-05-19,"Car (conventional)",13.784
1124,2019-06-28,"Public transport (Bus)",49.03
1124,2019-04-23,"Public transport (Bus)",49.03
1125,2019-06-26,"Car (conventional)",20.068
1125,2019-05-06,"Car (conventional)",20.068
1126,2019-06-07,"Car (conventional)",116.626
1127,2019-06-30,NA,394.952
1127,2019-05-07,NA,394.952
1128,2019-06-19,NA,14.218
1128,2019-05-03,NA,27.068
1128,2019-06-16,NA,27.068
1128,2019-05-02,NA,14.218
1129,2019-04-27,"Foot",5.932
1129,2019-06-02,"Foot",5.932
1130,2019-05-13,NA,12.674
1130,2019-06-20,NA,12.674
1130,2019-06-21,NA,15.054
1130,2019-05-14,NA,15.054
1131,2019-06-05,"Car (conventional)",41.763
1131,2019-05-05,"Car (conventional)",41.763
1132,2019-04-22,"Foot",3.806
1133,2019-05-10,NA,14.035
1133,2019-06-15,NA,14.035
1134,2019-06-21,"Car (conventional)",21.48
1135,2019-06-28,NA,41.574
1135,2019-05-11,NA,41.574
1136,2019-04-28,"Car (conventional)",10.726
1136,2019-06-09,"Car (conventional)",10.726
1137,2019-06-22,"Car (conventional)",82.409
1137,2019-05-13,"Car (conventional)",85.287
1137,2019-05-12,"Car (conventional)",82.409
1137,2019-06-23,"Car (conventional)",85.287
1138,2019-05-25,NA,36.252
1139,2019-06-21,NA,44.457
1139,2019-05-14,NA,44.457
1140,2019-05-18,"Car (conventional)",15.237
1140,2019-05-02,"Car (conventional)",15.237
1141,2019-06-06,NA,43.644
1141,2019-05-05,NA,43.644
1142,2019-04-12,"Public transport (Train)",58.345
1142,2019-04-14,"Car (conventional)",44.781
1142,2019-06-14,"Car (conventional)",44.781
1142,2019-06-21,"Public transport (Train)",58.345
1142,2019-06-18,"Car (conventional)",29.003
1142,2019-05-06,"Car (conventional)",29.003
1143,2019-05-19,NA,13.638
1143,2019-06-11,NA,8.745
1143,2019-05-26,NA,8.745
1143,2019-06-27,NA,13.638
1144,2019-04-23,"Car (conventional)",44.004
1144,2019-06-29,"Car (conventional)",44.004
1145,2019-04-17,NA,44.448
1145,2019-06-27,NA,44.448
1146,2019-06-22,"Car (conventional)",7.664
1146,2019-04-13,"Car (conventional)",7.664
1147,2019-06-29,NA,64.406
1148,2019-04-23,"Car (conventional)",12.84
1148,2019-06-21,"Car (conventional)",12.84
1149,2019-06-22,"Car (conventional)",2.074
1149,2019-05-04,"Car (conventional)",2.074
1150,2019-05-17,"Car (conventional)",16.36
1150,2019-04-18,"Car (conventional)",16.36
1151,2019-04-22,NA,28.026
1151,2019-06-12,NA,28.026
1152,2019-06-12,"Bicycle",7.196
1152,2019-05-07,"Bicycle",7.196
1153,2019-06-05,NA,32.376
1153,2019-05-05,NA,32.376
1154,2019-06-30,"Car (conventional)",32.444
1154,2019-05-04,"Car (conventional)",32.444
1155,2019-05-29,"Car (conventional)",14.782
1155,2019-04-26,"Car (conventional)",14.782
1156,2019-06-09,NA,18.957
1156,2019-04-19,NA,18.957
1157,2019-06-23,"Car (conventional)",12.704
1157,2019-04-29,"Car (conventional)",2.458
1157,2019-04-26,"Car (conventional)",12.704
1157,2019-06-21,"Car (conventional)",2.458
1158,2019-04-26,"Car (conventional)",23.979
1158,2019-05-28,"Car (conventional)",23.979
1159,2019-05-15,NA,487.887
1159,2019-06-17,NA,487.887
1160,2019-06-09,"Car (conventional)",39.817
1160,2019-04-24,"Car (conventional)",17.556
1160,2019-06-01,"Car (conventional)",17.556
1160,2019-05-12,"Car (conventional)",39.817
1161,2019-04-28,NA,18.026
1161,2019-06-09,NA,18.026
1162,2019-06-05,"Car (conventional)",14.099
1162,2019-05-07,"Car (conventional)",24.727
1162,2019-06-09,"Car (conventional)",24.727
1162,2019-05-02,"Car (conventional)",14.099
1163,2019-06-07,NA,57.412
1163,2019-05-03,NA,57.412
1164,2019-05-02,"Car (conventional)",15.419
1164,2019-04-30,"Car (conventional)",11.121
1164,2019-06-03,"Car (conventional)",20.299
1165,2019-05-04,NA,39.917
1165,2019-06-18,NA,37.769
1165,2019-06-27,NA,39.917
1165,2019-04-29,NA,37.769
1166,2019-05-06,"Bicycle",41.633
1166,2019-06-22,"Bicycle",41.633
1167,2019-06-01,"Car (conventional)",46.619
1167,2019-05-02,"Car (conventional)",46.619
1168,2019-06-24,NA,20.743
1168,2019-05-14,NA,20.743
1169,2019-06-09,NA,68.774
1169,2019-05-06,NA,68.774
1170,2019-04-19,"Car (conventional)",9.9
1170,2019-06-02,"Car (conventional)",9.9
1171,2019-06-18,"Car (conventional)",27.665
1171,2019-05-06,"Car (conventional)",27.665
1172,2019-04-18,NA,15.948
1173,2019-05-17,"Car (conventional)",9.914
1174,2019-04-29,"Car (conventional)",33.992
1174,2019-06-09,"Car (conventional)",14.587
1174,2019-05-04,"Car (conventional)",14.587
1174,2019-06-12,"Car (conventional)",33.992
1175,2019-04-20,NA,13.682
1175,2019-05-26,NA,13.682
1176,2019-04-30,NA,43.75
1176,2019-06-03,NA,43.75
1177,2019-05-05,NA,15.136
1177,2019-06-01,NA,15.136
1178,2019-04-18,"Car (conventional)",17.755
1178,2019-04-24,"Car (conventional)",25.961
1178,2019-06-18,"Car (conventional)",25.961
1178,2019-06-21,"Car (conventional)",17.755
1179,2019-06-01,"Car (conventional)",59.837
1179,2019-06-03,"Car (conventional)",57.76
1179,2019-04-10,"Car (conventional)",59.837
1179,2019-04-16,"Car (conventional)",57.76
1180,2019-06-02,NA,16.241
1180,2019-04-14,NA,16.241
1181,2019-05-04,NA,17.236
1181,2019-04-06,NA,17.236
1182,2019-04-28,NA,41.628
1182,2019-06-09,NA,41.628
1183,2019-05-27,"Car (conventional)",7.51
1183,2019-04-23,"Car (conventional)",7.51
1184,2019-05-25,"Car (conventional)",18.437
1184,2019-04-24,"Car (conventional)",18.437
1185,2019-06-22,NA,28.017
1185,2019-05-18,NA,28.017
1186,2019-05-29,"Car (conventional)",14.703
1186,2019-04-26,"Car (conventional)",14.703
1187,2019-06-07,"Car (conventional)",78.09
1187,2019-05-07,"Car (conventional)",78.09
1188,2019-05-14,"Car (conventional)",172.194
1188,2019-06-21,"Car (conventional)",172.194
1189,2019-06-11,"Car (conventional)",8.976
1189,2019-05-05,"Car (conventional)",8.976
1190,2019-05-12,NA,52.37
1190,2019-06-16,NA,52.37
