#link,coreId1,coreId2,cluster1,cluster2,linkType,eucDist,lcDist,eucAdj,cwdAdj,lcpLength,cwdToEucRatio,cwdToPathRatio,Eff_Resist,CWDTORRatio,CF_Centrality
166.0,44.0,77.0,-1.0,-1.0,1.0,451.0,47464.6914063,1.0,1.0,512.0,105.243218196,92.7044754029,-1.0,-1.0,8264.775615
167.0,45.0,55.0,-1.0,-1.0,1.0,158.0,181.421356201,1.0,1.0,181.0,1.14823643165,1.00232793481,-1.0,-1.0,4826.833754
168.0,45.0,62.0,-1.0,-1.0,1.0,551.0,53108.0351563,1.0,0.0,1053.0,96.3848187955,50.4349811551,-1.0,-1.0,4947.919249
169.0,45.0,67.0,-1.0,-1.0,1.0,319.0,533.137084961,1.0,1.0,533.0,1.6712761284,1.00025719505,-1.0,-1.0,9236.041822
170.0,46.0,48.0,-1.0,-1.0,1.0,73.0,31656.8535156,1.0,1.0,136.0,433.655527611,232.770981732,-1.0,-1.0,2529.121884
171.0,46.0,49.0,-1.0,-1.0,1.0,45.0,6828.42724609,1.0,1.0,68.0,151.742827691,100.418047737,-1.0,-1.0,5750.526399
172.0,46.0,69.0,-1.0,-1.0,1.0,217.0,26485.28125,1.0,1.0,264.0,122.051987327,100.323035038,-1.0,-1.0,2181.250351
173.0,47.0,51.0,-1.0,-1.0,1.0,36.0,6828.42724609,1.0,1.0,68.0,189.678534614,100.418047737,-1.0,-1.0,4578.783513
174.0,47.0,56.0,-1.0,-1.0,1.0,403.0,43656.8554688,0.0,1.0,436.0,108.329666176,100.130402451,-1.0,-1.0,2824.890131
175.0,47.0,77.0,-1.0,-1.0,1.0,674.0,86607.6171875,1.0,0.0,1285.0,128.497948349,67.3989238813,-1.0,-1.0,7471.696962
176.0,48.0,50.0,-1.0,-1.0,1.0,82.0,9010.0,1.0,1.0,100.0,109.87804878,90.1,-1.0,-1.0,4368.204942
177.0,48.0,69.0,-1.0,-1.0,1.0,251.0,29798.9902344,1.0,1.0,297.0,118.721076631,100.333300453,-1.0,-1.0,3611.679435
178.0,48.0,75.0,-1.0,-1.0,1.0,334.0,36040.0,0.0,1.0,400.0,107.904191617,90.1,-1.0,-1.0,1856.924001
179.0,48.0,82.0,-1.0,-1.0,1.0,316.0,34398.9179688,1.0,1.0,357.0,108.857335344,96.3555125176,-1.0,-1.0,2348.348579
180.0,49.0,61.0,-1.0,-1.0,1.0,411.0,24130.2050781,1.0,1.0,469.0,58.7109612606,51.4503306569,-1.0,-1.0,4654.392395
181.0,49.0,69.0,-1.0,-1.0,1.0,194.0,22000.0,1.0,1.0,220.0,113.402061856,100.0,-1.0,-1.0,1392.477903
182.0,49.0,74.0,-1.0,-1.0,1.0,388.0,24158.4902344,1.0,1.0,497.0,62.2641500887,48.6086322624,-1.0,-1.0,4568.983691
183.0,50.0,57.0,-1.0,-1.0,1.0,157.0,49913.6367188,1.0,1.0,193.0,317.921252986,258.619879372,-1.0,-1.0,4909.475616
184.0,50.0,82.0,-1.0,-1.0,1.0,248.0,26438.3554688,1.0,1.0,288.0,106.606272052,91.7998453778,-1.0,-1.0,2342.012541
185.0,51.0,56.0,-1.0,-1.0,1.0,341.0,36000.0,1.0,1.0,360.0,105.571847507,100.0,-1.0,-1.0,3647.274767
186.0,51.0,77.0,-1.0,-1.0,1.0,727.0,80122.3359375,1.0,0.0,1220.0,110.209540492,65.6740458504,-1.0,-1.0,7876.830416
187.0,51.0,169.0,-1.0,-1.0,1.0,1984.0,193730.59375,1.0,0.0,9067.0,97.646468624,21.3665593636,-1.0,-1.0,8100.721692
188.0,52.0,53.0,-1.0,-1.0,1.0,1691.0,65295.2539063,1.0,1.0,1927.0,38.6133967512,33.8844078393,-1.0,-1.0,8070.928584
189.0,52.0,56.0,-1.0,-1.0,1.0,1319.0,87092.9140625,1.0,1.0,2700.0,66.0295027009,32.256634838,-1.0,-1.0,12148.29484
190.0,52.0,63.0,-1.0,-1.0,1.0,2507.0,68325.921875,0.0,1.0,3223.0,27.2540573893,21.1994793283,-1.0,-1.0,33832.06518
191.0,52.0,102.0,-1.0,-1.0,1.0,870.0,68070.71875,1.0,0.0,3303.0,78.2422054598,20.6087552982,-1.0,-1.0,10618.10707
192.0,52.0,110.0,-1.0,-1.0,1.0,1062.0,89652.359375,1.0,0.0,3514.0,84.4184174906,25.5129081887,-1.0,-1.0,10143.60011
193.0,53.0,56.0,-1.0,-1.0,-15.0,3456.0,154070.71875,0.0,1.0,5320.0,44.5806477865,28.9606614192,-1.0,-1.0,-1.0
194.0,53.0,63.0,-1.0,-1.0,1.0,663.0,75349.0078125,1.0,1.0,1323.0,113.648578903,56.9531427154,-1.0,-1.0,31382.62255
195.0,53.0,67.0,-1.0,-1.0,1.0,4936.0,123887.039063,0.0,1.0,7093.0,25.0986707988,17.4660988387,-1.0,-1.0,12344.03368
196.0,53.0,76.0,-1.0,-1.0,1.0,448.0,12076.1142578,1.0,1.0,705.0,26.9556121826,17.129240082,-1.0,-1.0,17344.49419
197.0,53.0,81.0,-1.0,-1.0,-15.0,1249.0,129014.257813,0.0,1.0,2021.0,103.294041484,63.8368420648,-1.0,-1.0,-1.0
198.0,53.0,93.0,-1.0,-1.0,1.0,881.0,25602.2285156,0.0,1.0,1871.0,29.0604182924,13.6837137978,-1.0,-1.0,12871.534
199.0,53.0,102.0,-1.0,-1.0,1.0,1762.0,3828.01074219,1.0,1.0,2427.0,2.17253731112,1.57726029756,-1.0,-1.0,58466.54779
200.0,53.0,110.0,-1.0,-1.0,1.0,1899.0,25409.6542969,1.0,1.0,2639.0,13.3805446534,9.62851621709,-1.0,-1.0,16259.11866
201.0,53.0,123.0,-1.0,-1.0,1.0,1456.0,150039.71875,0.0,1.0,2417.0,103.049257383,62.0768385395,-1.0,-1.0,12456.86655
202.0,53.0,131.0,-1.0,-1.0,1.0,2321.0,109985.101563,0.0,1.0,2688.0,47.3869459556,40.9170764743,-1.0,-1.0,31949.99828
203.0,53.0,149.0,-1.0,-1.0,1.0,2379.0,130098.234375,0.0,1.0,2821.0,54.6861010404,46.1177718451,-1.0,-1.0,27889.63405
204.0,53.0,178.0,-1.0,-1.0,1.0,4534.0,27736.53125,0.0,1.0,5886.0,6.1174528562,4.71228869351,-1.0,-1.0,65026.22098
205.0,53.0,224.0,-1.0,-1.0,1.0,4111.0,123119.484375,0.0,1.0,8085.0,29.9487921126,15.2281365955,-1.0,-1.0,13098.51199
206.0,53.0,359.0,-1.0,-1.0,-15.0,5347.0,715394.6875,0.0,1.0,10089.0,133.793657659,70.9083841312,-1.0,-1.0,-1.0
207.0,53.0,390.0,-1.0,-1.0,-15.0,5539.0,711630.125,0.0,1.0,9974.0,128.47628182,71.3485186485,-1.0,-1.0,-1.0
208.0,54.0,67.0,-1.0,-1.0,-15.0,168.0,10337.9902344,1.0,1.0,437.0,61.5356561571,23.6567282252,-1.0,-1.0,-1.0
209.0,54.0,71.0,-1.0,-1.0,1.0,190.0,10120.0,1.0,1.0,220.0,53.2631578947,46.0,-1.0,-1.0,8571.822857
210.0,54.0,77.0,-1.0,-1.0,1.0,321.0,20486.4882813,1.0,0.0,446.0,63.8208357673,45.9338302271,-1.0,-1.0,3863.444174
211.0,55.0,58.0,-1.0,-1.0,1.0,39.0,96.5685424805,1.0,1.0,96.0,2.47611647386,1.00592231751,-1.0,-1.0,12783.52428
212.0,55.0,62.0,-1.0,-1.0,-15.0,382.0,52965.1914063,1.0,0.0,911.0,138.652333524,58.1396173505,-1.0,-1.0,-1.0
213.0,55.0,67.0,-1.0,-1.0,1.0,560.0,609.705627441,1.0,1.0,609.0,1.088760049,1.00115866575,-1.0,-1.0,9001.144
214.0,56.0,67.0,-1.0,-1.0,-15.0,1435.0,80330.1015625,0.0,1.0,2008.0,55.9791648519,40.0050306586,-1.0,-1.0,-1.0
215.0,56.0,77.0,-1.0,-1.0,1.0,1068.0,68255.2578125,0.0,1.0,1473.0,63.9094174274,46.3375816785,-1.0,-1.0,10688.0477
216.0,56.0,110.0,-1.0,-1.0,-15.0,2104.0,178427.828125,1.0,0.0,6907.0,84.8041008199,25.8328982373,-1.0,-1.0,-1.0
217.0,56.0,169.0,-1.0,-1.0,-15.0,2073.0,181624.546875,1.0,0.0,10204.0,87.6143496744,17.7993479885,-1.0,-1.0,-1.0
218.0,56.0,178.0,-1.0,-1.0,-15.0,2295.0,180754.703125,1.0,0.0,10154.0,78.7602192266,17.8013298331,-1.0,-1.0,-1.0
219.0,57.0,68.0,-1.0,-1.0,1.0,451.0,54884.1992188,1.0,1.0,562.0,121.694455031,97.6587174712,-1.0,-1.0,3375.337666
220.0,57.0,70.0,-1.0,-1.0,1.0,338.0,39798.9882813,1.0,1.0,397.0,117.748486039,100.249340759,-1.0,-1.0,2138.590915
221.0,57.0,72.0,-1.0,-1.0,1.0,290.0,33455.84375,1.0,1.0,334.0,115.364978448,100.167196856,-1.0,-1.0,2049.054127
222.0,57.0,73.0,-1.0,-1.0,1.0,153.0,18485.28125,1.0,1.0,184.0,120.818831699,100.463485054,-1.0,-1.0,2134.215435
223.0,57.0,82.0,-1.0,-1.0,1.0,209.0,52485.28125,1.0,1.0,364.0,251.125747608,144.190333104,-1.0,-1.0,4191.121106
224.0,58.0,62.0,-1.0,-1.0,1.0,339.0,52868.625,1.0,1.0,814.0,155.954646018,64.9491707617,-1.0,-1.0,4939.256765
225.0,58.0,67.0,-1.0,-1.0,1.0,612.0,664.852844238,1.0,1.0,664.0,1.0863608566,1.00128440397,-1.0,-1.0,9801.362515
226.0,58.0,96.0,-1.0,-1.0,1.0,568.0,38244.53125,1.0,1.0,1450.0,67.3319212148,26.3755387931,-1.0,-1.0,8574.859708
227.0,58.0,120.0,-1.0,-1.0,1.0,992.0,94915.7421875,1.0,0.0,1291.0,95.6811917213,73.521101617,-1.0,-1.0,8503.575862
228.0,59.0,62.0,-1.0,-1.0,1.0,451.0,50055.7734375,1.0,1.0,514.0,110.98841117,97.3847732247,-1.0,-1.0,3626.090554
229.0,59.0,64.0,-1.0,-1.0,1.0,216.0,25313.7089844,1.0,1.0,253.0,117.19309715,100.054185709,-1.0,-1.0,4502.645318
230.0,59.0,88.0,-1.0,-1.0,1.0,440.0,51673.0390625,1.0,0.0,577.0,117.438725142,89.5546604203,-1.0,-1.0,1665.151837
231.0,59.0,96.0,-1.0,-1.0,1.0,599.0,45667.3203125,0.0,1.0,935.0,76.2392659641,48.8420538102,-1.0,-1.0,2275.930108
232.0,59.0,98.0,-1.0,-1.0,1.0,656.0,160216.1875,1.0,0.0,1060.0,244.23199314,151.147346698,-1.0,-1.0,2276.024068
233.0,60.0,61.0,-1.0,-1.0,1.0,1218.0,20624.1835938,0.0,1.0,1573.0,16.9328272527,13.1113690997,-1.0,-1.0,12137.29438
234.0,60.0,90.0,-1.0,-1.0,1.0,672.0,57153.6914063,1.0,1.0,899.0,85.0501360213,63.5747401627,-1.0,-1.0,3474.206537
235.0,60.0,94.0,-1.0,-1.0,-15.0,789.0,57321.9765625,0.0,1.0,1067.0,72.6514278359,53.7225647259,-1.0,-1.0,-1.0
236.0,60.0,101.0,-1.0,-1.0,1.0,1993.0,62049.9960938,1.0,1.0,3099.0,31.1339669312,20.0225866711,-1.0,-1.0,20249.00378
237.0,60.0,122.0,-1.0,-1.0,1.0,907.0,74010.25,1.0,1.0,1298.0,81.598952591,57.0186825886,-1.0,-1.0,9664.969745
238.0,61.0,65.0,-1.0,-1.0,1.0,37.0,48.2842712402,1.0,1.0,48.0,1.30498030379,1.0059223175,-1.0,-1.0,12395.02012
239.0,61.0,74.0,-1.0,-1.0,1.0,169.0,196.56854248,1.0,1.0,196.0,1.1631274703,1.00290072694,-1.0,-1.0,13495.08359
240.0,61.0,90.0,-1.0,-1.0,-15.0,640.0,37702.6171875,1.0,1.0,720.0,58.9103393555,52.3647460938,-1.0,-1.0,-1.0
241.0,62.0,88.0,-1.0,-1.0,1.0,391.0,35058.4804688,1.0,0.0,734.0,89.6636329125,47.7635973689,-1.0,-1.0,3336.744221
242.0,62.0,96.0,-1.0,-1.0,1.0,393.0,29052.7617188,1.0,1.0,1092.0,73.9256023379,26.6050931491,-1.0,-1.0,3089.479616
243.0,63.0,76.0,-1.0,-1.0,1.0,488.0,75843.03125,1.0,0.0,827.0,155.416047643,91.7086230351,-1.0,-1.0,28789.83046
244.0,63.0,81.0,-1.0,-1.0,1.0,259.0,53305.8359375,1.0,1.0,337.0,205.814038369,158.177554711,-1.0,-1.0,44305.87035
245.0,63.0,93.0,-1.0,-1.0,1.0,586.0,100628.398438,1.0,0.0,2872.0,171.720816447,35.0377431887,-1.0,-1.0,20644.91756
246.0,64.0,91.0,-1.0,-1.0,1.0,357.0,126301.578125,1.0,1.0,431.0,353.785933123,293.043104698,-1.0,-1.0,4961.573478
247.0,64.0,96.0,-1.0,-1.0,1.0,855.0,63460.8945313,0.0,1.0,1078.0,74.2232684577,58.869104389,-1.0,-1.0,3056.489018
248.0,64.0,98.0,-1.0,-1.0,1.0,694.0,178009.765625,1.0,0.0,1203.0,256.498221362,147.971542498,-1.0,-1.0,1598.512705
249.0,65.0,74.0,-1.0,-1.0,1.0,139.0,161.421356201,1.0,1.0,161.0,1.16130472087,1.00261711926,-1.0,-1.0,13365.02245
250.0,65.0,90.0,-1.0,-1.0,1.0,546.0,37606.0507813,1.0,1.0,624.0,68.8755508815,60.2661070213,-1.0,-1.0,4398.207239
251.0,66.0,79.0,-1.0,-1.0,-15.0,962.0,109297.65625,1.0,1.0,1187.0,113.615027287,92.0789016428,-1.0,-1.0,-1.0
252.0,66.0,85.0,-1.0,-1.0,1.0,478.0,1093.96972656,1.0,1.0,1093.0,2.28863959531,1.00088721552,-1.0,-1.0,121736.6415
253.0,66.0,86.0,-1.0,-1.0,1.0,887.0,98212.453125,1.0,1.0,1062.0,110.724298901,92.4787694209,-1.0,-1.0,30976.82852
254.0,66.0,97.0,-1.0,-1.0,1.0,862.0,71323.0703125,1.0,1.0,1045.0,82.741380873,68.2517419258,-1.0,-1.0,44949.55402
255.0,66.0,118.0,-1.0,-1.0,1.0,747.0,278382.25,1.0,1.0,2138.0,372.667001339,130.206852198,-1.0,-1.0,2541.458883
256.0,66.0,119.0,-1.0,-1.0,-15.0,873.0,305971.875,1.0,1.0,2597.0,350.483247423,117.817433577,-1.0,-1.0,-1.0
257.0,66.0,127.0,-1.0,-1.0,1.0,2218.0,55378.0351563,0.0,1.0,2539.0,24.9675541733,21.8109630391,-1.0,-1.0,63713.93867
258.0,67.0,71.0,-1.0,-1.0,1.0,80.0,209.705627441,1.0,1.0,209.0,2.62132034301,1.00337620785,-1.0,-1.0,27108.19224
259.0,67.0,77.0,-1.0,-1.0,1.0,343.0,10618.2041016,0.0,1.0,477.0,30.95686327,22.2603859572,-1.0,-1.0,12636.85595
260.0,67.0,96.0,-1.0,-1.0,1.0,1090.0,38769.3867188,0.0,1.0,1975.0,35.5682446961,19.6300692247,-1.0,-1.0,8591.492062
261.0,67.0,120.0,-1.0,-1.0,1.0,917.0,94684.609375,1.0,1.0,1060.0,103.254753953,89.325103184,-1.0,-1.0,8555.118394
262.0,67.0,178.0,-1.0,-1.0,1.0,2349.0,116689.164063,0.0,1.0,3605.0,49.676102198,32.3687001562,-1.0,-1.0,9118.323787
263.0,68.0,70.0,-1.0,-1.0,1.0,114.0,15085.2099609,1.0,1.0,164.0,132.326403166,91.9829875665,-1.0,-1.0,8458.245719
264.0,68.0,79.0,-1.0,-1.0,1.0,343.0,70142.1328125,1.0,1.0,541.0,204.496014031,129.652740873,-1.0,-1.0,9494.124154
265.0,68.0,84.0,-1.0,-1.0,1.0,206.0,24170.4199219,1.0,1.0,269.0,117.332135543,89.8528621632,-1.0,-1.0,5711.039132
266.0,68.0,95.0,-1.0,-1.0,1.0,409.0,43913.6367188,1.0,1.0,453.0,107.368304936,96.9395954057,-1.0,-1.0,5626.546794
267.0,69.0,74.0,-1.0,-1.0,1.0,253.0,18141.984375,1.0,1.0,351.0,71.7074481225,51.6865651709,-1.0,-1.0,5402.750797
268.0,69.0,75.0,-1.0,-1.0,1.0,242.0,31125.7734375,1.0,1.0,394.0,128.618898502,78.9994249683,-1.0,-1.0,3067.822489
269.0,69.0,78.0,-1.0,-1.0,1.0,326.0,18148.8476563,1.0,1.0,357.0,55.6713118291,50.837108281,-1.0,-1.0,5347.295374
270.0,69.0,82.0,-1.0,-1.0,-15.0,273.0,37125.7734375,1.0,0.0,454.0,135.991844093,81.7748313601,-1.0,-1.0,-1.0
271.0,69.0,87.0,-1.0,-1.0,1.0,394.0,37552.4140625,1.0,0.0,471.0,95.3106955901,79.7291169055,-1.0,-1.0,3402.336756
272.0,70.0,72.0,-1.0,-1.0,1.0,64.0,9656.85449219,1.0,1.0,96.0,150.88835144,100.592234294,-1.0,-1.0,3096.751635
273.0,70.0,73.0,-1.0,-1.0,1.0,236.0,26828.4277344,0.0,1.0,268.0,113.679778536,100.106073636,-1.0,-1.0,3015.032378
274.0,70.0,84.0,-1.0,-1.0,1.0,82.0,11913.6367188,1.0,1.0,133.0,145.288252668,89.5762159308,-1.0,-1.0,2313.400889
275.0,71.0,77.0,-1.0,-1.0,1.0,216.0,10421.6357422,1.0,1.0,281.0,48.2483136213,37.0876716804,-1.0,-1.0,12386.1803
276.0,71.0,120.0,-1.0,-1.0,1.0,902.0,94729.46875,1.0,0.0,1105.0,105.02158398,85.7280260181,-1.0,-1.0,8587.710436
277.0,72.0,73.0,-1.0,-1.0,1.0,157.0,18000.0,1.0,1.0,180.0,114.649681529,100.0,-1.0,-1.0,3345.055977
278.0,72.0,84.0,-1.0,-1.0,1.0,27.0,5010.0,1.0,1.0,60.0,185.555555556,83.5,-1.0,-1.0,3990.142859
279.0,73.0,80.0,-1.0,-1.0,1.0,144.0,18142.1347656,1.0,1.0,181.0,125.987046983,100.23278876,-1.0,-1.0,2955.222065
280.0,73.0,82.0,-1.0,-1.0,1.0,165.0,39313.7070313,1.0,1.0,233.0,238.264891099,168.728356358,-1.0,-1.0,5428.602201
281.0,73.0,83.0,-1.0,-1.0,1.0,191.0,36970.5625,1.0,1.0,209.0,193.56315445,176.892643541,-1.0,-1.0,5270.746738
282.0,73.0,84.0,-1.0,-1.0,1.0,165.0,18256.7832031,1.0,1.0,196.0,110.647170928,93.146853077,-1.0,-1.0,3757.980017
283.0,73.0,89.0,-1.0,-1.0,1.0,280.0,33313.7070313,1.0,1.0,333.0,118.977525112,100.041162256,-1.0,-1.0,3084.631104
284.0,74.0,78.0,-1.0,-1.0,1.0,39.0,60.0,1.0,1.0,60.0,1.53846153846,1.0,-1.0,-1.0,24878.30704
285.0,74.0,90.0,-1.0,-1.0,1.0,618.0,37742.6171875,1.0,1.0,760.0,61.0721960963,49.6613384046,-1.0,-1.0,4410.287151
286.0,74.0,100.0,-1.0,-1.0,-15.0,540.0,16392.9863281,0.0,1.0,722.0,30.3573820891,22.7049672134,-1.0,-1.0,-1.0
287.0,75.0,78.0,-1.0,-1.0,1.0,529.0,27039.9921875,1.0,1.0,649.0,51.1152971408,41.6640865755,-1.0,-1.0,5982.863861
288.0,75.0,82.0,-1.0,-1.0,1.0,34.0,6000.0,1.0,1.0,60.0,176.470588235,100.0,-1.0,-1.0,9381.096497
289.0,75.0,87.0,-1.0,-1.0,1.0,155.0,12566.6396484,1.0,1.0,276.0,81.0750945058,45.5313030739,-1.0,-1.0,3288.356765
290.0,75.0,105.0,-1.0,-1.0,1.0,840.0,31228.125,0.0,1.0,1047.0,37.1763392857,29.8262893983,-1.0,-1.0,5425.081224
291.0,76.0,93.0,-1.0,-1.0,1.0,378.0,37355.5,1.0,1.0,2254.0,98.8240740741,16.5729813665,-1.0,-1.0,3653.582498
292.0,76.0,110.0,-1.0,-1.0,1.0,2185.0,37162.9257813,1.0,0.0,3022.0,17.0082040189,12.2974605497,-1.0,-1.0,16349.07494
293.0,77.0,120.0,-1.0,-1.0,1.0,944.0,105137.960938,1.0,0.0,1373.0,111.374958621,76.5753539243,-1.0,-1.0,8523.584688
294.0,77.0,169.0,-1.0,-1.0,1.0,1578.0,123063.34375,1.0,0.0,3799.0,77.9869098542,32.3936150961,-1.0,-1.0,8949.048892
295.0,78.0,87.0,-1.0,-1.0,1.0,616.0,33466.6328125,1.0,0.0,726.0,54.3289493709,46.0972903753,-1.0,-1.0,5641.840887
296.0,78.0,90.0,-1.0,-1.0,1.0,603.0,37815.7539063,1.0,0.0,833.0,62.7126930453,45.397063513,-1.0,-1.0,4413.74319
297.0,78.0,99.0,-1.0,-1.0,1.0,774.0,38982.8164063,1.0,0.0,1391.0,50.3653958738,28.0250297673,-1.0,-1.0,5842.418287
298.0,78.0,100.0,-1.0,-1.0,-15.0,484.0,16332.9853516,1.0,1.0,662.0,33.7458375033,24.6721833106,-1.0,-1.0,-1.0
299.0,78.0,105.0,-1.0,-1.0,1.0,458.0,14312.9853516,1.0,1.0,622.0,31.2510597197,23.0112304688,-1.0,-1.0,11405.3089
300.0,79.0,86.0,-1.0,-1.0,1.0,67.0,8256.78320313,1.0,1.0,96.0,123.235570196,86.0081583659,-1.0,-1.0,27110.76168
301.0,79.0,95.0,-1.0,-1.0,1.0,356.0,39597.9804688,1.0,1.0,395.0,111.230282216,100.24805182,-1.0,-1.0,11158.91084
302.0,79.0,97.0,-1.0,-1.0,1.0,292.0,50055.7734375,1.0,1.0,334.0,171.423881635,149.867585142,-1.0,-1.0,1972.364912
303.0,79.0,127.0,-1.0,-1.0,1.0,1251.0,74266.578125,0.0,1.0,1984.0,59.3657698841,37.4327510711,-1.0,-1.0,4952.539254
304.0,80.0,84.0,-1.0,-1.0,1.0,19.0,3010.0,1.0,1.0,40.0,158.421052632,75.25,-1.0,-1.0,7264.708471
305.0,80.0,89.0,-1.0,-1.0,1.0,281.0,30284.2714844,1.0,1.0,302.0,107.77320813,100.27904465,-1.0,-1.0,4351.459813
306.0,81.0,93.0,-1.0,-1.0,-15.0,701.0,154293.640625,1.0,0.0,3569.0,220.10505082,43.2316168745,-1.0,-1.0,-1.0
307.0,81.0,123.0,-1.0,-1.0,1.0,677.0,214986.28125,1.0,0.0,852.0,317.557283973,252.331316021,-1.0,-1.0,13563.4431
308.0,81.0,128.0,-1.0,-1.0,1.0,1380.0,270393.875,1.0,1.0,1507.0,195.93759058,179.425265428,-1.0,-1.0,7392.044608
309.0,81.0,131.0,-1.0,-1.0,1.0,1102.0,138069.484375,1.0,1.0,1326.0,125.289913226,104.124799679,-1.0,-1.0,10172.1404
310.0,82.0,83.0,-1.0,-1.0,1.0,40.0,5656.85449219,1.0,1.0,56.0,141.421362305,101.015258789,-1.0,-1.0,5153.720997
311.0,82.0,87.0,-1.0,-1.0,1.0,69.0,10000.0,1.0,1.0,100.0,144.927536232,100.0,-1.0,-1.0,3819.042976
312.0,83.0,87.0,-1.0,-1.0,1.0,75.0,9656.85449219,1.0,1.0,96.0,128.758059896,100.592234294,-1.0,-1.0,4992.888433
313.0,83.0,89.0,-1.0,-1.0,1.0,181.0,40485.28125,1.0,1.0,244.0,223.675587017,165.923283811,-1.0,-1.0,3296.665361
314.0,84.0,89.0,-1.0,-1.0,1.0,307.0,32884.1992188,1.0,1.0,342.0,107.114655436,96.1526292947,-1.0,-1.0,4463.708659
315.0,84.0,95.0,-1.0,-1.0,1.0,345.0,54541.0546875,1.0,1.0,559.0,158.090013587,97.5689708184,-1.0,-1.0,6556.678489
316.0,84.0,103.0,-1.0,-1.0,1.0,386.0,44142.1367188,1.0,1.0,441.0,114.357867147,100.095548115,-1.0,-1.0,4530.991385
317.0,85.0,118.0,-1.0,-1.0,1.0,478.0,278242.25,1.0,1.0,1998.0,582.096757322,139.260385385,-1.0,-1.0,2163.640542
318.0,85.0,128.0,-1.0,-1.0,1.0,1706.0,295177.9375,1.0,0.0,4862.0,173.023410023,60.7112170917,-1.0,-1.0,6899.250892
319.0,85.0,142.0,-1.0,-1.0,1.0,1055.0,280157.5625,0.0,1.0,5044.0,265.552191943,55.5427364195,-1.0,-1.0,1784.159838
320.0,85.0,153.0,-1.0,-1.0,1.0,1350.0,206790.421875,0.0,1.0,5271.0,153.178090278,39.2317248862,-1.0,-1.0,2948.39489
321.0,86.0,97.0,-1.0,-1.0,1.0,209.0,40742.0625,1.0,1.0,261.0,194.938098086,156.099856322,-1.0,-1.0,5630.195799
322.0,87.0,89.0,-1.0,-1.0,1.0,124.0,33313.7070313,1.0,1.0,173.0,268.658927672,192.564780528,-1.0,-1.0,4869.49964
323.0,87.0,92.0,-1.0,-1.0,1.0,113.0,35085.2109375,1.0,1.0,204.0,310.488592367,171.986328125,-1.0,-1.0,3529.177913
324.0,87.0,99.0,-1.0,-1.0,1.0,271.0,45656.8554688,1.0,0.0,296.0,168.475481435,154.246133341,-1.0,-1.0,2142.361557
325.0,87.0,105.0,-1.0,-1.0,1.0,837.0,37654.765625,1.0,1.0,1124.0,44.9877725508,33.500681161,-1.0,-1.0,4772.374628
326.0,88.0,96.0,-1.0,-1.0,1.0,30.0,13040.0537109,1.0,1.0,326.0,434.66845703,40.0001647574,-1.0,-1.0,2864.706397
327.0,88.0,98.0,-1.0,-1.0,1.0,324.0,127588.929688,1.0,0.0,451.0,393.792992864,282.902283122,-1.0,-1.0,3162.606204
328.0,89.0,92.0,-1.0,-1.0,1.0,61.0,8485.28125,1.0,1.0,84.0,139.102971311,101.015252976,-1.0,-1.0,7634.215148
329.0,89.0,103.0,-1.0,-1.0,1.0,429.0,46541.0546875,1.0,1.0,479.0,108.487306964,97.1629534186,-1.0,-1.0,5833.935507
330.0,89.0,104.0,-1.0,-1.0,1.0,208.0,23010.0,1.0,1.0,240.0,110.625,95.875,-1.0,-1.0,3675.311208
331.0,89.0,107.0,-1.0,-1.0,-15.0,264.0,27886.7109375,1.0,1.0,336.0,105.631480824,82.9961635045,-1.0,-1.0,-1.0
332.0,90.0,94.0,-1.0,-1.0,1.0,2.0,20.0,1.0,1.0,20.0,10.0,1.0,-1.0,-1.0,9028.016399
333.0,90.0,100.0,-1.0,-1.0,1.0,440.0,46884.1992188,1.0,1.0,482.0,106.554998225,97.2701228606,-1.0,-1.0,3832.053415
334.0,90.0,122.0,-1.0,-1.0,1.0,664.0,110967.3125,1.0,0.0,1871.0,167.119446536,59.3090927312,-1.0,-1.0,7603.109664
335.0,91.0,96.0,-1.0,-1.0,1.0,1065.0,178793.265625,0.0,1.0,1471.0,167.881000587,121.545387916,-1.0,-1.0,4171.479121
336.0,91.0,98.0,-1.0,-1.0,1.0,690.0,149008.71875,1.0,1.0,957.0,215.954664855,155.703990334,-1.0,-1.0,2646.469784
337.0,91.0,109.0,-1.0,-1.0,1.0,622.0,55152.3320313,1.0,1.0,840.0,88.6693441018,65.6575381325,-1.0,-1.0,3990.766677
338.0,91.0,111.0,-1.0,-1.0,1.0,619.0,58612.4023438,1.0,1.0,920.0,94.6888567751,63.7091329824,-1.0,-1.0,4163.925091
339.0,91.0,133.0,-1.0,-1.0,1.0,841.0,87135.046875,1.0,0.0,1284.0,103.608854786,67.8621860397,-1.0,-1.0,3867.19794
340.0,92.0,99.0,-1.0,-1.0,1.0,128.0,13428.3554688,1.0,1.0,148.0,104.9090271,90.7321315459,-1.0,-1.0,5823.701468
341.0,92.0,104.0,-1.0,-1.0,1.0,163.0,17685.1386719,1.0,1.0,204.0,108.497783263,86.6918562348,-1.0,-1.0,3505.030675
342.0,92.0,105.0,-1.0,-1.0,-15.0,866.0,48313.3359375,0.0,1.0,1232.0,55.7890715214,39.2153700791,-1.0,-1.0,-1.0
343.0,93.0,110.0,-1.0,-1.0,1.0,2390.0,49515.6601563,1.0,0.0,3014.0,20.7178494378,16.4285534692,-1.0,-1.0,14549.11158
