"parentId","fact","value","factLabel","valueLabel","hab","year","month","NNN","EEE","kausi","year2","route","feeders","f1","f2","fhab","loglengthkm","fkausi","year2st","NNNst","EEEst","fyear"
"KE.8_1111079","routeLengthBiotopeC",5500,"Route length countryside","5500","A",2014,1,669,309,2,2014,"MNP.54",22,8,14,"C",1.70474809223843,"2",8.0253451256483,-17.8395803078346,-27.5675844082753,"2014"
"KE.8_1111081","routeLengthBiotopeC",4200,"Route length countryside","4200","A",2014,1,668,338,2,2014,"MNP.3810",8,5,3,"C",1.43508452528932,"2",8.0253451256483,-18.8395803078346,1.43241559172475,"2014"
"KE.8_1111122","routeLengthBiotopeC",10670,"Route length countryside","10670","A",2014,1,699,329,2,2014,"MNP.3861",15,7,8,"C",2.36743606531366,"2",8.0253451256483,12.1604196921654,-7.56758440827525,"2014"
"KE.8_1111133","routeLengthBiotopeC",2800,"Route length countryside","2800","A",2014,1,677,323,2,2014,"MNP.3838",8,5,3,"C",1.02961941718116,"2",8.0253451256483,-9.83958030783458,-13.5675844082753,"2014"
"KE.8_1111139","routeLengthBiotopeC",10000,"Route length countryside","10000","A",2013,12,740,355,2,2014,"MNP.3598",10,10,0,"C",2.30258509299405,"2",8.0253451256483,53.1604196921654,18.4324155917247,"2013"
"KE.8_1111140","routeLengthBiotopeC",3000,"Route length countryside","3000","A",2014,1,761,352,2,2014,"MNP.797",4,4,0,"C",1.09861228866811,"2",8.0253451256483,74.1604196921654,15.4324155917247,"2014"
"KE.8_1111153","routeLengthBiotopeC",1660,"Route length countryside","1660","A",2014,1,700,329,2,2014,"MNP.618",6,4,2,"C",0.506817602368452,"2",8.0253451256483,13.1604196921654,-7.56758440827525,"2014"
"KE.8_1111171","routeLengthBiotopeC",2300,"Route length countryside","2300","A",2014,1,664,328,2,2014,"MNP.803",4,2,2,"C",0.832909122935104,"2",8.0253451256483,-22.8395803078346,-8.56758440827525,"2014"
"KE.8_1111193","routeLengthBiotopeC",1195,"Route length countryside","1195","A",2013,12,669,333,2,2014,"MNP.3900",0,0,0,NA,0.178146185383474,"2",8.0253451256483,-17.8395803078346,-3.56758440827525,"2013"
"KE.8_1111197","routeLengthBiotopeC",1500,"Route length countryside","1500","A",2014,1,678,325,2,2014,"MNP.286",2,2,0,"C",0.405465108108164,"2",8.0253451256483,-8.83958030783458,-11.5675844082753,"2014"
"KE.8_1111216","routeLengthBiotopeC",4500,"Route length countryside","4500","A",2014,1,754,336,2,2014,"MNP.3994",19,9,10,"C",1.50407739677627,"2",8.0253451256483,67.1604196921654,-0.567584408275252,"2014"
"KE.8_1111257","routeLengthBiotopeC",3000,"Route length countryside","3000","A",2014,1,670,322,2,2014,"MNP.95",0,0,0,NA,1.09861228866811,"2",8.0253451256483,-16.8395803078346,-14.5675844082753,"2014"
"KE.8_1111258","routeLengthBiotopeC",4000,"Route length countryside","4000","A",2014,1,668,331,2,2014,"MNP.106",7,2,5,"C",1.38629436111989,"2",8.0253451256483,-18.8395803078346,-5.56758440827525,"2014"
"KE.8_1111259","routeLengthBiotopeC",15000,"Route length countryside","15000","A",2013,12,669,331,2,2014,"MNP.107",6,2,4,"C",2.70805020110221,"2",8.0253451256483,-17.8395803078346,-5.56758440827525,"2013"
"KE.8_1111260","routeLengthBiotopeC",3000,"Route length countryside","3000","A",2013,12,668,339,2,2014,"MNP.123",3,0,3,NA,1.09861228866811,"2",8.0253451256483,-18.8395803078346,2.43241559172475,"2013"
"KE.8_1111261","routeLengthBiotopeC",3500,"Route length countryside","3500","A",2014,1,671,322,2,2014,"MNP.156",1,0,1,NA,1.25276296849537,"2",8.0253451256483,-15.8395803078346,-14.5675844082753,"2014"
"KE.8_1111262","routeLengthBiotopeC",300,"Route length countryside","300","A",2013,12,671,323,2,2014,"MNP.162",2,2,0,"C",-1.20397280432594,"2",8.0253451256483,-15.8395803078346,-13.5675844082753,"2013"
"KE.8_1111263","routeLengthBiotopeC",2500,"Route length countryside","2500","A",2013,12,670,335,2,2014,"MNP.176",6,4,2,"C",0.916290731874155,"2",8.0253451256483,-16.8395803078346,-1.56758440827525,"2013"
"KE.8_1111264","routeLengthBiotopeC",1300,"Route length countryside","1300","A",2013,12,674,338,2,2014,"MNP.224",5,5,0,"C",0.262364264467491,"2",8.0253451256483,-12.8395803078346,1.43241559172475,"2013"
"KE.8_1111265","routeLengthBiotopeC",12000,"Route length countryside","12000","A",2014,1,701,363,2,2014,"MNP.3997",0,0,0,NA,2.484906649788,"2",8.0253451256483,14.1604196921654,26.4324155917247,"2014"
"KE.8_1111276","routeLengthBiotopeC",700,"Route length countryside","700","A",2013,12,671,323,2,2014,"MNP.3984",0,0,0,NA,-0.356674943938732,"2",8.0253451256483,-15.8395803078346,-13.5675844082753,"2013"
"KE.8_1111358","routeLengthBiotopeC",100,"Route length countryside","100","A",2014,1,701,336,2,2014,"MNP.3884",1,0,1,NA,-2.30258509299405,"2",8.0253451256483,14.1604196921654,-0.567584408275252,"2014"
"KE.8_1111403","routeLengthBiotopeC",3400,"Route length countryside","3400","A",2014,1,700,352,2,2014,"MNP.627",21,21,0,"C",1.22377543162212,"2",8.0253451256483,13.1604196921654,15.4324155917247,"2014"
"KE.8_1111422","routeLengthBiotopeC",2900,"Route length countryside","2900","A",2014,1,667,331,2,2014,"MNP.3649",7,4,3,"C",1.06471073699243,"2",8.0253451256483,-19.8395803078346,-5.56758440827525,"2014"
"KE.8_1111436","routeLengthBiotopeC",2400,"Route length countryside","2400","A",2013,12,703,324,2,2014,"MNP.599",9,9,0,"C",0.8754687373539,"2",8.0253451256483,16.1604196921654,-12.5675844082753,"2013"
"KE.8_1111456","routeLengthBiotopeC",2100,"Route length countryside","2100","A",2014,1,670,339,2,2014,"MNP.814",6,3,3,"C",0.741937344729377,"2",8.0253451256483,-16.8395803078346,2.43241559172475,"2014"
"KE.8_1111458","routeLengthBiotopeC",6000,"Route length countryside","6000","A",2014,1,688,329,2,2014,"MNP.456",8,5,3,"C",1.79175946922805,"2",8.0253451256483,1.16041969216542,-7.56758440827525,"2014"
"KE.8_1111575","routeLengthBiotopeC",7600,"Route length countryside","7600","A",2013,12,680,340,2,2014,"MNP.944",18,15,3,"C",2.02814824729229,"2",8.0253451256483,-6.83958030783458,3.43241559172475,"2013"
"KE.8_1111576","routeLengthBiotopeC",3000,"Route length countryside","3000","A",2014,1,681,338,2,2014,"MNP.3278",9,5,4,"C",1.09861228866811,"2",8.0253451256483,-5.83958030783458,1.43241559172475,"2014"
"KE.8_1111612","routeLengthBiotopeC",80,"Route length countryside","80","A",2014,1,689,366,2,2014,"MNP.1092",0,0,0,NA,-2.52572864430826,"2",8.0253451256483,2.16041969216542,29.4324155917247,"2014"
"KE.8_1111638","routeLengthBiotopeC",1800,"Route length countryside","1800","A",2013,12,719,338,2,2014,"MNP.1404",1,0,1,NA,0.587786664902119,"2",8.0253451256483,32.1604196921654,1.43241559172475,"2013"
"KE.8_1111645","routeLengthBiotopeC",5000,"Route length countryside","5000","A",2014,1,746,356,2,2014,"MNP.3992",4,4,0,"C",1.6094379124341,"2",8.0253451256483,59.1604196921654,19.4324155917247,"2014"
"KE.8_1111673","routeLengthBiotopeC",2000,"Route length countryside","2000","A",2013,12,675,319,2,2014,"MNP.207",0,0,0,NA,0.693147180559945,"2",8.0253451256483,-11.8395803078346,-17.5675844082753,"2013"
"KE.8_1111720","routeLengthBiotopeC",3000,"Route length countryside","3000","A",2013,12,675,319,2,2014,"MNP.917",5,5,0,"C",1.09861228866811,"2",8.0253451256483,-11.8395803078346,-17.5675844082753,"2013"
"KE.8_1111724","routeLengthBiotopeC",400,"Route length countryside","400","A",2014,1,705,351,2,2014,"MNP.3910",2,2,0,"C",-0.916290731874155,"2",8.0253451256483,18.1604196921654,14.4324155917247,"2014"
"KE.8_1111771","routeLengthBiotopeC",1000,"Route length countryside","1000","A",2014,1,666,332,2,2014,"MNP.1076",0,0,0,NA,0,"2",8.0253451256483,-20.8395803078346,-4.56758440827525,"2014"
"KE.8_1111917","routeLengthBiotopeC",1300,"Route length countryside","1300","A",2010,1,696,325,2,2010,"MNP.560",0,0,0,NA,0.262364264467491,"2",4.0253451256483,9.16041969216542,-11.5675844082753,"2010"
"KE.8_1111926","routeLengthBiotopeC",400,"Route length countryside","400","A",2010,1,696,325,2,2010,"MNP.908",0,0,0,NA,-0.916290731874155,"2",4.0253451256483,9.16041969216542,-11.5675844082753,"2010"
"KE.8_1112300","routeLengthBiotopeC",1300,"Route length countryside","1300","A",2010,12,696,325,2,2011,"MNP.560",4,3,1,"C",0.262364264467491,"2",5.0253451256483,9.16041969216542,-11.5675844082753,"2010"
"KE.8_1112301","routeLengthBiotopeC",400,"Route length countryside","400","A",2011,1,696,325,2,2011,"MNP.908",3,3,0,"C",-0.916290731874155,"2",5.0253451256483,9.16041969216542,-11.5675844082753,"2011"
"KE.8_1112414","routeLengthBiotopeC",1300,"Route length countryside","1300","A",2011,12,696,325,2,2012,"MNP.560",3,2,1,"C",0.262364264467491,"2",6.0253451256483,9.16041969216542,-11.5675844082753,"2011"
"KE.8_1112415","routeLengthBiotopeC",400,"Route length countryside","400","A",2011,12,696,325,2,2012,"MNP.908",3,3,0,"C",-0.916290731874155,"2",6.0253451256483,9.16041969216542,-11.5675844082753,"2011"
"KE.8_1112416","routeLengthBiotopeC",400,"Route length countryside","400","A",2011,12,668,323,2,2012,"MNP.3259",2,2,0,"C",-0.916290731874155,"2",6.0253451256483,-18.8395803078346,-13.5675844082753,"2011"
"KE.8_1112613","routeLengthBiotopeC",1300,"Route length countryside","1300","A",2013,1,696,325,2,2013,"MNP.560",3,2,1,"C",0.262364264467491,"2",7.0253451256483,9.16041969216542,-11.5675844082753,"2013"
"KE.8_1112614","routeLengthBiotopeC",400,"Route length countryside","400","A",2013,1,696,325,2,2013,"MNP.908",3,3,0,"C",-0.916290731874155,"2",7.0253451256483,9.16041969216542,-11.5675844082753,"2013"
"KE.8_1112616","routeLengthBiotopeC",400,"Route length countryside","400","A",2012,12,668,323,2,2013,"MNP.3259",3,3,0,"C",-0.916290731874155,"2",7.0253451256483,-18.8395803078346,-13.5675844082753,"2012"
"KE.8_1112915","routeLengthBiotopeC",1300,"Route length countryside","1300","A",2013,12,696,325,2,2014,"MNP.560",3,3,0,"C",0.262364264467491,"2",8.0253451256483,9.16041969216542,-11.5675844082753,"2013"
"KE.8_1112916","routeLengthBiotopeC",400,"Route length countryside","400","A",2013,12,696,325,2,2014,"MNP.908",3,3,0,"C",-0.916290731874155,"2",8.0253451256483,9.16041969216542,-11.5675844082753,"2013"
"KE.8_1112918","routeLengthBiotopeC",400,"Route length countryside","400","A",2013,12,668,323,2,2014,"MNP.3259",3,3,0,"C",-0.916290731874155,"2",8.0253451256483,-18.8395803078346,-13.5675844082753,"2013"
"KE.8_1113181","routeLengthBiotopeC",7300,"Route length countryside","7300","A",2014,1,722,342,2,2014,"MNP.3579",25,20,5,"C",1.98787434815435,"2",8.0253451256483,35.1604196921654,5.43241559172475,"2014"
"KE.8_1113561","routeLengthBiotopeC",3000,"Route length countryside","3000","A",2013,12,674,338,2,2014,"MNP.225",12,12,0,"C",1.09861228866811,"2",8.0253451256483,-12.8395803078346,1.43241559172475,"2013"
"KE.8_1113563","routeLengthBiotopeC",6300,"Route length countryside","6300","A",2013,12,671,339,2,2014,"MNP.235",41,36,5,"C",1.84054963339749,"2",8.0253451256483,-15.8395803078346,2.43241559172475,"2013"
"KE.8_1113564","routeLengthBiotopeC",763,"Route length countryside","763","A",2013,12,673,340,2,2014,"MNP.236",2,2,0,"C",-0.27049724769768,"2",8.0253451256483,-13.8395803078346,3.43241559172475,"2013"
"KE.8_1113568","routeLengthBiotopeC",1100,"Route length countryside","1100","A",2014,1,679,320,2,2014,"MNP.275",4,4,0,"C",0.0953101798043249,"2",8.0253451256483,-7.83958030783458,-16.5675844082753,"2014"
"KE.8_1113573","routeLengthBiotopeC",4500,"Route length countryside","4500","A",2014,1,684,320,2,2014,"MNP.370",2,2,0,"C",1.50407739677627,"2",8.0253451256483,-2.83958030783458,-16.5675844082753,"2014"
"KE.8_1113575","routeLengthBiotopeC",100,"Route length countryside","100","A",2014,1,682,348,2,2014,"MNP.407",1,0,1,NA,-2.30258509299405,"2",8.0253451256483,-4.83958030783458,11.4324155917247,"2014"
"KE.8_1113578","routeLengthBiotopeC",200,"Route length countryside","200","A",2013,12,687,343,2,2014,"MNP.436",1,0,1,NA,-1.6094379124341,"2",8.0253451256483,0.160419692165419,6.43241559172475,"2013"
"KE.8_1113580","routeLengthBiotopeC",700,"Route length countryside","700","A",2014,1,689,335,2,2014,"MNP.457",0,0,0,NA,-0.356674943938732,"2",8.0253451256483,2.16041969216542,-1.56758440827525,"2014"
"KE.8_1113581","routeLengthBiotopeC",6700,"Route length countryside","6700","A",2014,1,691,322,2,2014,"MNP.475",12,11,1,"C",1.90210752639692,"2",8.0253451256483,4.16041969216542,-14.5675844082753,"2014"
"KE.8_1113582","routeLengthBiotopeC",3900,"Route length countryside","3900","A",2013,12,694,335,2,2014,"MNP.536",8,8,0,"C",1.3609765531356,"2",8.0253451256483,7.16041969216542,-1.56758440827525,"2013"
"KE.8_1113592","routeLengthBiotopeC",700,"Route length countryside","700","A",2014,1,700,329,2,2014,"MNP.616",2,1,1,"C",-0.356674943938732,"2",8.0253451256483,13.1604196921654,-7.56758440827525,"2014"
"KE.8_1113596","routeLengthBiotopeC",700,"Route length countryside","700","A",2013,12,702,365,2,2014,"MNP.628",2,2,0,"C",-0.356674943938732,"2",8.0253451256483,15.1604196921654,28.4324155917247,"2013"
"KE.8_1113598","routeLengthBiotopeC",3500,"Route length countryside","3500","A",2013,12,702,365,2,2014,"MNP.637",5,5,0,"C",1.25276296849537,"2",8.0253451256483,15.1604196921654,28.4324155917247,"2013"
"KE.8_1113599","routeLengthBiotopeC",1000,"Route length countryside","1000","A",2013,12,708,331,2,2014,"MNP.665",0,0,0,NA,0,"2",8.0253451256483,21.1604196921654,-5.56758440827525,"2013"
"KE.8_1113600","routeLengthBiotopeC",4000,"Route length countryside","4000","A",2014,1,711,337,2,2014,"MNP.680",0,0,0,NA,1.38629436111989,"2",8.0253451256483,24.1604196921654,0.432415591724748,"2014"
"KE.8_1113601","routeLengthBiotopeC",800,"Route length countryside","800","A",2014,1,719,341,2,2014,"MNP.697",1,1,0,"C",-0.22314355131421,"2",8.0253451256483,32.1604196921654,4.43241559172475,"2014"
"KE.8_1113602","routeLengthBiotopeC",1000,"Route length countryside","1000","A",2014,1,731,337,2,2014,"MNP.744",3,2,1,"C",0,"2",8.0253451256483,44.1604196921654,0.432415591724748,"2014"
"KE.8_1113603","routeLengthBiotopeC",1500,"Route length countryside","1500","A",2013,12,748,348,2,2014,"MNP.791",5,3,2,"C",0.405465108108164,"2",8.0253451256483,61.1604196921654,11.4324155917247,"2013"
"KE.8_1113604","routeLengthBiotopeC",4000,"Route length countryside","4000","A",2014,1,762,352,2,2014,"MNP.796",5,5,0,"C",1.38629436111989,"2",8.0253451256483,75.1604196921654,15.4324155917247,"2014"
"KE.8_1113606","routeLengthBiotopeC",1000,"Route length countryside","1000","A",2013,12,730,355,2,2014,"MNP.835",4,4,0,"C",0,"2",8.0253451256483,43.1604196921654,18.4324155917247,"2013"
"KE.8_1113666","routeLengthBiotopeC",3700,"Route length countryside","3700","A",2014,1,682,323,2,2014,"MNP.3949",7,3,4,"C",1.30833281965018,"2",8.0253451256483,-4.83958030783458,-13.5675844082753,"2014"
"KE.8_1113688","routeLengthBiotopeC",2900,"Route length countryside","2900","A",2014,1,670,342,2,2014,"MNP.921",5,4,1,"C",1.06471073699243,"2",8.0253451256483,-16.8395803078346,5.43241559172475,"2014"
"KE.8_1113691","routeLengthBiotopeC",2300,"Route length countryside","2300","A",2013,12,711,336,2,2014,"MNP.876",6,3,3,"C",0.832909122935104,"2",8.0253451256483,24.1604196921654,-0.567584408275252,"2013"
"KE.8_1113694","routeLengthBiotopeC",1300,"Route length countryside","1300","A",2014,1,667,335,2,2014,"MNP.971",4,4,0,"C",0.262364264467491,"2",8.0253451256483,-19.8395803078346,-1.56758440827525,"2014"
"KE.8_1113702","routeLengthBiotopeC",1800,"Route length countryside","1800","A",2014,1,671,323,2,2014,"MNP.1023",4,2,2,"C",0.587786664902119,"2",8.0253451256483,-15.8395803078346,-13.5675844082753,"2014"
"KE.8_1113703","routeLengthBiotopeC",300,"Route length countryside","300","A",2013,12,670,338,2,2014,"MNP.1025",1,0,1,NA,-1.20397280432594,"2",8.0253451256483,-16.8395803078346,1.43241559172475,"2013"
"KE.8_1113705","routeLengthBiotopeC",2900,"Route length countryside","2900","A",2014,1,679,324,2,2014,"MNP.1052",0,0,0,NA,1.06471073699243,"2",8.0253451256483,-7.83958030783458,-12.5675844082753,"2014"
"KE.8_1113718","routeLengthBiotopeC",200,"Route length countryside","200","A",2013,12,697,331,2,2014,"MNP.1067",3,1,2,"C",-1.6094379124341,"2",8.0253451256483,10.1604196921654,-5.56758440827525,"2013"
"KE.8_1113720","routeLengthBiotopeC",1600,"Route length countryside","1600","A",2014,1,679,345,2,2014,"MNP.1093",3,3,0,"C",0.470003629245736,"2",8.0253451256483,-7.83958030783458,8.43241559172475,"2014"
"KE.8_1113721","routeLengthBiotopeC",2600,"Route length countryside","2600","A",2013,12,691,322,2,2014,"MNP.1099",9,8,1,"C",0.955511445027436,"2",8.0253451256483,4.16041969216542,-14.5675844082753,"2013"
"KE.8_1113724","routeLengthBiotopeC",500,"Route length countryside","500","A",2013,12,670,346,2,2014,"MNP.1139",2,2,0,"C",-0.693147180559945,"2",8.0253451256483,-16.8395803078346,9.43241559172475,"2013"
"KE.8_1113725","routeLengthBiotopeC",300,"Route length countryside","300","A",2013,12,671,321,2,2014,"MNP.1223",1,1,0,"C",-1.20397280432594,"2",8.0253451256483,-15.8395803078346,-15.5675844082753,"2013"
"KE.8_1113740","routeLengthBiotopeC",2600,"Route length countryside","2600","A",2013,12,678,332,2,2014,"MNP.1226",4,3,1,"C",0.955511445027436,"2",8.0253451256483,-8.83958030783458,-4.56758440827525,"2013"
"KE.8_1113748","routeLengthBiotopeC",200,"Route length countryside","200","A",2013,12,667,335,2,2014,"MNP.3332",0,0,0,NA,-1.6094379124341,"2",8.0253451256483,-19.8395803078346,-1.56758440827525,"2013"
"KE.8_1113749","routeLengthBiotopeC",200,"Route length countryside","200","A",2013,12,678,345,2,2014,"MNP.3371",0,0,0,NA,-1.6094379124341,"2",8.0253451256483,-8.83958030783458,8.43241559172475,"2013"
"KE.8_1113759","routeLengthBiotopeC",100,"Route length countryside","100","A",2013,12,702,365,2,2014,"MNP.3453",1,1,0,"C",-2.30258509299405,"2",8.0253451256483,15.1604196921654,28.4324155917247,"2013"
"KE.8_1113761","routeLengthBiotopeC",2200,"Route length countryside","2200","A",2013,12,687,338,2,2014,"MNP.3456",6,5,1,"C",0.78845736036427,"2",8.0253451256483,0.160419692165419,1.43241559172475,"2013"
"KE.8_1113763","routeLengthBiotopeC",800,"Route length countryside","800","A",2013,12,686,338,2,2014,"MNP.3457",4,4,0,"C",-0.22314355131421,"2",8.0253451256483,-0.839580307834581,1.43241559172475,"2013"
"KE.8_1113764","routeLengthBiotopeC",3600,"Route length countryside","3600","A",2013,12,687,337,2,2014,"MNP.3458",6,5,1,"C",1.28093384546206,"2",8.0253451256483,0.160419692165419,0.432415591724748,"2013"
"KE.8_1113767","routeLengthBiotopeC",3300,"Route length countryside","3300","A",2013,12,688,337,2,2014,"MNP.3459",6,6,0,"C",1.19392246847243,"2",8.0253451256483,1.16041969216542,0.432415591724748,"2013"
"KE.8_1113769","routeLengthBiotopeC",800,"Route length countryside","800","A",2013,12,688,337,2,2014,"MNP.3460",3,3,0,"C",-0.22314355131421,"2",8.0253451256483,1.16041969216542,0.432415591724748,"2013"
"KE.8_1113770","routeLengthBiotopeC",400,"Route length countryside","400","A",2013,12,688,337,2,2014,"MNP.3461",0,0,0,NA,-0.916290731874155,"2",8.0253451256483,1.16041969216542,0.432415591724748,"2013"
"KE.8_1113772","routeLengthBiotopeC",1400,"Route length countryside","1400","A",2014,1,688,337,2,2014,"MNP.3463",6,5,1,"C",0.336472236621213,"2",8.0253451256483,1.16041969216542,0.432415591724748,"2014"
"KE.8_1113775","routeLengthBiotopeC",1100,"Route length countryside","1100","A",2013,12,688,337,2,2014,"MNP.3464",2,2,0,"C",0.0953101798043249,"2",8.0253451256483,1.16041969216542,0.432415591724748,"2013"
"KE.8_1113779","routeLengthBiotopeC",1000,"Route length countryside","1000","A",2014,1,688,336,2,2014,"MNP.3465",3,3,0,"C",0,"2",8.0253451256483,1.16041969216542,-0.567584408275252,"2014"
"KE.8_1113782","routeLengthBiotopeC",2700,"Route length countryside","2700","A",2014,1,689,336,2,2014,"MNP.3466",2,2,0,"C",0.993251773010283,"2",8.0253451256483,2.16041969216542,-0.567584408275252,"2014"
"KE.8_1113798","routeLengthBiotopeC",500,"Route length countryside","500","A",2014,1,680,328,2,2014,"MNP.3471",0,0,0,NA,-0.693147180559945,"2",8.0253451256483,-6.83958030783458,-8.56758440827525,"2014"
"KE.8_1113802","routeLengthBiotopeC",8000,"Route length countryside","8000","A",2013,12,678,344,2,2014,"MNP.3523",5,5,0,"C",2.07944154167984,"2",8.0253451256483,-8.83958030783458,7.43241559172475,"2013"
"KE.8_1113805","routeLengthBiotopeC",500,"Route length countryside","500","A",2014,1,700,364,2,2014,"MNP.3528",3,2,1,"C",-0.693147180559945,"2",8.0253451256483,13.1604196921654,27.4324155917247,"2014"
"KE.8_1113807","routeLengthBiotopeC",900,"Route length countryside","900","A",2014,1,679,354,2,2014,"MNP.3577",11,8,3,"C",-0.105360515657826,"2",8.0253451256483,-7.83958030783458,17.4324155917247,"2014"
"KE.8_1113808","routeLengthBiotopeC",2000,"Route length countryside","2000","A",2014,1,691,347,2,2014,"MNP.3587",3,3,0,"C",0.693147180559945,"2",8.0253451256483,4.16041969216542,10.4324155917247,"2014"
"KE.8_1113809","routeLengthBiotopeC",2800,"Route length countryside","2800","A",2014,1,674,321,2,2014,"MNP.3595",21,21,0,"C",1.02961941718116,"2",8.0253451256483,-12.8395803078346,-15.5675844082753,"2014"
"KE.8_1113810","routeLengthBiotopeC",3000,"Route length countryside","3000","A",2014,1,708,331,2,2014,"MNP.3602",3,1,2,"C",1.09861228866811,"2",8.0253451256483,21.1604196921654,-5.56758440827525,"2014"
"KE.8_1113812","routeLengthBiotopeC",5100,"Route length countryside","5100","A",2013,12,670,338,2,2014,"MNP.3626",3,1,2,"C",1.62924053973028,"2",8.0253451256483,-16.8395803078346,1.43241559172475,"2013"
"KE.8_1113814","routeLengthBiotopeC",1400,"Route length countryside","1400","A",2013,12,679,332,2,2014,"MNP.3973",2,1,1,"C",0.336472236621213,"2",8.0253451256483,-7.83958030783458,-4.56758440827525,"2013"
"KE.8_1113816","routeLengthBiotopeC",500,"Route length countryside","500","A",2013,12,677,334,2,2014,"MNP.3703",5,5,0,"C",-0.693147180559945,"2",8.0253451256483,-9.83958030783458,-2.56758440827525,"2013"
"KE.8_1113817","routeLengthBiotopeC",1000,"Route length countryside","1000","A",2014,1,668,338,2,2014,"MNP.3722",0,0,0,NA,0,"2",8.0253451256483,-18.8395803078346,1.43241559172475,"2014"
"KE.8_1113819","routeLengthBiotopeC",300,"Route length countryside","300","A",2014,1,682,339,2,2014,"MNP.3746",4,3,1,"C",-1.20397280432594,"2",8.0253451256483,-4.83958030783458,2.43241559172475,"2014"
"KE.8_1113823","routeLengthBiotopeC",100,"Route length countryside","100","A",2014,1,674,327,2,2014,"MNP.3787",2,2,0,"C",-2.30258509299405,"2",8.0253451256483,-12.8395803078346,-9.56758440827525,"2014"
"KE.8_1113824","routeLengthBiotopeC",2000,"Route length countryside","2000","A",2013,12,676,327,2,2014,"MNP.3788",7,7,0,"C",0.693147180559945,"2",8.0253451256483,-10.8395803078346,-9.56758440827525,"2013"
"KE.8_1113825","routeLengthBiotopeC",900,"Route length countryside","900","A",2013,12,682,335,2,2014,"MNP.3911",7,5,2,"C",-0.105360515657826,"2",8.0253451256483,-4.83958030783458,-1.56758440827525,"2013"
"KE.8_1113843","routeLengthBiotopeC",2400,"Route length countryside","2400","A",2013,12,730,338,2,2014,"MNP.719",4,4,0,"C",0.8754687373539,"2",8.0253451256483,43.1604196921654,1.43241559172475,"2013"
"KE.8_1113845","routeLengthBiotopeC",200,"Route length countryside","200","A",2013,12,728,338,2,2014,"MNP.720",1,1,0,"C",-1.6094379124341,"2",8.0253451256483,41.1604196921654,1.43241559172475,"2013"
"KE.8_1113846","routeLengthBiotopeC",400,"Route length countryside","400","A",2013,12,728,339,2,2014,"MNP.718",0,0,0,NA,-0.916290731874155,"2",8.0253451256483,41.1604196921654,2.43241559172475,"2013"
"KE.8_1113853","routeLengthBiotopeC",200,"Route length countryside","200","A",2013,12,697,357,2,2014,"MNP.3904",0,0,0,NA,-1.6094379124341,"2",8.0253451256483,10.1604196921654,20.4324155917247,"2013"
"KE.8_1113855","routeLengthBiotopeC",400,"Route length countryside","400","A",2014,1,696,357,2,2014,"MNP.3863",3,3,0,"C",-0.916290731874155,"2",8.0253451256483,9.16041969216542,20.4324155917247,"2014"
"KE.8_1113857","routeLengthBiotopeC",700,"Route length countryside","700","A",2013,12,690,339,2,2014,"MNP.3905",2,1,1,"C",-0.356674943938732,"2",8.0253451256483,3.16041969216542,2.43241559172475,"2013"
"KE.8_1113860","routeLengthBiotopeC",700,"Route length countryside","700","A",2013,12,672,327,2,2014,"MNP.3931",10,4,6,"C",-0.356674943938732,"2",8.0253451256483,-14.8395803078346,-9.56758440827525,"2013"
"KE.8_1113867","routeLengthBiotopeC",800,"Route length countryside","800","A",2014,1,672,340,2,2014,"MNP.3882",0,0,0,NA,-0.22314355131421,"2",8.0253451256483,-14.8395803078346,3.43241559172475,"2014"
"KE.8_1113870","routeLengthBiotopeC",4000,"Route length countryside","4000","A",2014,1,672,327,2,2014,"MNP.3891",22,10,12,"C",1.38629436111989,"2",8.0253451256483,-14.8395803078346,-9.56758440827525,"2014"
"KE.8_1113872","routeLengthBiotopeC",1100,"Route length countryside","1100","A",2013,12,695,349,2,2014,"MNP.3897",3,3,0,"C",0.0953101798043249,"2",8.0253451256483,8.16041969216542,12.4324155917247,"2013"
"KE.8_1113874","routeLengthBiotopeC",2500,"Route length countryside","2500","A",2014,1,678,325,2,2014,"MNP.3968",4,4,0,"C",0.916290731874155,"2",8.0253451256483,-8.83958030783458,-11.5675844082753,"2014"
"KE.8_1113881","routeLengthBiotopeC",3600,"Route length countryside","3600","A",2014,1,671,334,2,2014,"MNP.174",7,7,0,"C",1.28093384546206,"2",8.0253451256483,-15.8395803078346,-2.56758440827525,"2014"
"KE.8_1113883","routeLengthBiotopeC",500,"Route length countryside","500","A",2014,1,678,319,2,2014,"MNP.240",3,3,0,"C",-0.693147180559945,"2",8.0253451256483,-8.83958030783458,-17.5675844082753,"2014"
"KE.8_1113884","routeLengthBiotopeC",1300,"Route length countryside","1300","A",2013,12,675,340,2,2014,"MNP.255",0,0,0,NA,0.262364264467491,"2",8.0253451256483,-11.8395803078346,3.43241559172475,"2013"
"KE.8_1113885","routeLengthBiotopeC",1000,"Route length countryside","1000","A",2014,1,674,340,2,2014,"MNP.256",4,3,1,"C",0,"2",8.0253451256483,-12.8395803078346,3.43241559172475,"2014"
"KE.8_1113886","routeLengthBiotopeC",4000,"Route length countryside","4000","A",2014,1,693,354,2,2014,"MNP.549",5,5,0,"C",1.38629436111989,"2",8.0253451256483,6.16041969216542,17.4324155917247,"2014"
